x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
8.815,-4.4995,-38.868,11,1,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,47
17.6287,-8.7464,-77.6771,11,2,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,48
26.4332,-13.0126,-116.4862,11,3,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,49
35.3271,-17.3464,-155.7313,11,4,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,50
44.2113,-21.6998,-194.9765,11,5,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,51
53.0859,-26.0729,-234.2216,11,6,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,52
61.8523,-30.4168,-273.0307,11,7,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,53
70.6092,-34.7798,-311.8398,11,8,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,54
79.4547,-39.2114,-351.0849,11,9,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,55
88.2904,-43.6625,-390.3301,11,10,T5,-0.4457,-2.0866,1,51.9422,-0.2488,0.3771,56
-8.487,-5.1881,-29.7621,7,1,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,57
-17.1697,-10.0266,-59.6306,7,2,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,58
-25.9825,-14.9231,-89.9258,6,3,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,59
-34.6773,-19.7398,-119.7943,6,4,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,60
-43.5023,-24.6142,-150.0895,6,5,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,61
-52.2091,-29.4092,-179.958,6,6,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,62
-60.9219,-34.1933,-209.8265,6,7,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,63
-69.6405,-38.9666,-239.695,6,8,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,64
-78.3651,-43.729,-269.5635,6,9,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,65
-87.0956,-48.4806,-299.432,6,10,T6,-2.6313,-1.82,1,93.108,0.3884,0.1065,66
8.2909,-5.3098,-1.141,10,1,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,67
16.3893,-10.897,-2.1793,10,2,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,68
24.4977,-16.4697,-3.2176,10,3,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,69
32.6159,-22.028,-4.2559,10,4,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,70
40.7441,-27.5719,-5.2942,10,5,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,71
48.8821,-33.1013,-6.3325,10,6,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,72
57.0299,-38.6162,-7.3708,10,7,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,73
65.1875,-44.1166,-8.4091,10,8,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,74
73.3549,-49.6024,-9.4474,10,9,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,75
81.532,-55.0738,-10.4857,10,10,T7,-0.6066,-0.1053,-1,64.3339,0.355,-0.1027,76
-9.5299,1.4117,-32.4014,5,1,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,77
-19.2297,2.4499,-65.1568,5,2,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,78
-29.0587,3.4873,-98.3432,5,3,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,79
-38.8892,4.5101,-131.5296,5,4,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,80
-48.5935,5.5053,-164.285,5,5,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,81
-58.2992,6.4862,-197.0404,5,6,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,82
-68.0064,7.453,-229.7958,5,7,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,83
-77.715,8.4055,-262.5512,5,8,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,84
-87.425,9.3439,-295.3066,5,9,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,85
-97.1363,10.268,-328.062,5,10,T8,3.0328,-1.9259,-1,77.4762,-0.3755,-0.077,86
9.6701,1.1897,4.3712,0,1,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,87
19.3492,2.2977,9.0158,0,2,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,88
29.0253,3.4316,13.6603,0,3,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,89
38.6983,4.5912,18.3048,0,4,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,90
48.3682,5.7766,22.9494,0,5,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,91
58.0349,6.9878,27.5939,0,6,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,92
67.6983,8.2248,32.2384,0,7,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,93
77.3584,9.4876,36.883,0,8,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,94
87.0151,10.7762,41.5275,0,9,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,95
96.6683,12.0905,46.1721,0,10,T9,0.11,0.4603,-1,42.4793,0.1082,-0.2733,96
7.3777,6.2967,46.2509,1,1,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,97
14.7031,12.6539,92.4625,1,2,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,98
21.9448,18.9666,138.2339,1,3,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,99
29.3116,25.417,184.8856,1,4,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,100
36.5253,31.7616,230.6571,1,5,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,101
43.7944,38.1832,276.8687,1,6,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,102
51.0492,44.6209,323.0803,1,7,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,103
58.2209,51.013,368.8517,1,8,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,104
65.4473,57.4825,415.0633,1,9,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,105
72.6594,63.968,461.2749,1,10,T10,0.7114,2.2652,-1,51.0596,-0.0587,0.0393,106
-6.2258,7.0592,0.7676,4,1,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,107
-12.7767,14.4289,1.5751,4,2,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,108
-19.3157,21.8092,2.3825,4,3,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,109
-25.843,29.1998,3.19,4,4,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,110
-32.0624,36.2643,3.9607,4,5,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,111
-38.2712,43.3383,4.7314,4,6,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,112
-44.764,50.7593,5.5389,4,7,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,113
-51.2449,58.1906,6.3463,4,8,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,114
-57.7139,65.6323,7.1538,4,9,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,115
-63.8777,72.7455,7.9245,4,10,T11,2.2998,0.0818,1,71.6963,-0.0513,-0.0031,116
5.1758,-8.4375,0.3717,10,1,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,117
19.8653,-34.7436,0.3721,9,4,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,118
24.6286,-43.4148,0.3723,9,5,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,119
29.362,-52.1023,0.3724,9,6,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,120
34.0656,-60.806,0.3725,9,7,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,121
38.7393,-69.5258,0.3727,9,8,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,122
43.3831,-78.2615,0.3728,9,9,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,123
47.9968,-87.0132,0.3729,9,10,T12,-1.0529,0.0,1,33.5107,0.3368,0.3716,124
4.8736,8.8698,7.2023,2,1,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,125
9.9766,17.6065,14.6975,2,2,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,126
14.914,26.0214,21.925,2,3,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,127
25.0218,43.1333,36.6477,1,5,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,128
30.1935,51.8296,44.1429,1,6,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,129
35.3826,60.5154,51.638,1,7,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,130
40.4028,68.8811,58.8655,1,8,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,131
45.4393,77.2371,66.093,1,9,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,132
50.6793,85.8923,73.5882,1,10,T13,1.0452,0.6858,1,58.6986,0.245,-0.2928,133
9.6344,-1.3669,-5.7911,11,1,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,134
19.3028,-2.3936,-11.4356,11,2,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,135
28.967,-3.459,-17.0802,11,3,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,136
38.6268,-4.5631,-22.7248,11,4,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,137
48.6682,-5.7522,-28.5951,11,5,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,138
57.9328,-6.8869,-34.0139,11,6,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,139
67.9644,-8.1563,-39.8843,11,7,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,140
77.6052,-9.4162,-45.5288,11,8,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,141
87.2408,-10.7147,-51.1734,11,9,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,142
96.8711,-12.0516,-56.8179,11,10,T14,-0.0998,-0.5521,1,28.2849,-0.3807,-0.1465,143
9.6492,0.9423,21.8498,0,1,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,144
19.4833,1.8724,44.0338,0,2,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,145
29.3161,2.8156,66.2177,0,3,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,146
38.9656,3.7539,87.9909,0,4,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,147
48.7959,4.723,110.1749,0,5,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,148
58.4429,5.6868,131.948,0,6,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,149
68.2706,6.6816,154.132,0,7,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,150
77.915,7.6708,175.9052,0,8,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,151
87.7401,8.6915,198.0892,0,9,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,152
97.3819,9.706,219.8623,0,10,T15,0.0923,1.5485,-1,86.578,0.0422,0.0766,153
3.67,-8.9892,10.0474,9,1,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,154
6.9031,-18.132,20.0623,9,2,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,155
10.1468,-27.2711,30.0773,9,3,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,156
13.401,-36.4064,40.0922,9,4,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,157
16.6658,-45.5379,50.1071,9,5,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,158
19.9411,-54.6657,60.1221,9,6,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,159
23.2271,-63.7896,70.137,9,7,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,160
26.5235,-72.9098,80.152,9,8,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,161
29.8306,-82.0261,90.1669,9,9,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,162
33.1481,-91.1386,100.1818,9,10,T16,-1.2326,0.9043,-1,97.5231,0.4743,0.0324,163
1.0793,-9.6989,34.2977,9,1,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,164
2.2729,-19.3841,68.4575,9,2,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,165
3.4961,-29.0656,102.6172,9,3,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,166
4.7487,-38.7434,136.777,9,4,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,167
6.0308,-48.4173,170.9368,9,5,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,168
7.3256,-57.9649,204.6641,9,6,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,169
8.6834,-67.7532,239.2563,9,7,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,170
10.0363,-77.2927,272.9836,9,8,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,171
11.4358,-86.9503,307.1434,9,9,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,172
12.8647,-96.6036,341.3031,9,10,T17,-1.4527,1.9659,-1,37.2608,-0.0855,0.138,173
6.8745,6.8001,14.6567,1,1,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,174
13.6304,13.3667,28.9135,1,2,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,175
20.7497,20.2707,43.9208,1,3,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,176
27.5207,26.8217,58.1776,1,4,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,177
34.656,33.7093,73.1848,1,5,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,178
41.4421,40.2446,87.4417,1,6,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,179
48.5933,47.1157,102.4489,1,7,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,180
55.3944,53.6354,116.7058,1,8,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,181
62.5614,60.49,131.713,1,9,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,182
69.3776,66.994,145.9699,1,10,T18,0.7729,1.2021,1,97.4714,0.0737,0.0246,183
8.5593,-5.2858,-14.5153,10,1,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,184
16.9635,-10.3272,-28.5143,10,2,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,185
25.3495,-15.3989,-42.5134,10,3,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,186
34.1568,-20.7703,-57.2492,10,4,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,187
42.5049,-25.9042,-71.2482,10,5,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,188
50.8343,-31.0682,-85.2472,10,6,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,189
59.1449,-36.2624,-99.2463,10,7,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,190
67.6547,-41.6244,-113.6137,10,8,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,191
76.1445,-47.018,-127.9811,10,9,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,192
84.3973,-52.3036,-141.9801,10,10,T19,-0.5348,-1.1544,1,31.5144,-0.1666,-0.1479,193
19.6608,-0.6528,4.848,11,2,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,194
29.6985,-1.1843,7.2856,11,3,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,195
39.7368,-1.702,9.7233,11,4,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,196
49.3394,-2.1845,12.055,11,5,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,197
59.3792,-2.6754,14.4927,11,6,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,198
69.4195,-3.1526,16.9304,11,7,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,199
79.024,-3.5963,19.2621,11,8,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,200
89.0656,-4.0467,21.6997,11,9,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,201
98.6712,-4.4647,24.0314,11,10,T20,-0.0562,0.2402,-1,85.6577,0.4273,0.0786,202
5.4135,8.0613,11.0875,1,1,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,203
10.7465,16.5311,22.0442,1,2,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,204
16.0904,24.994,33.001,1,3,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,205
21.2828,33.1938,43.6257,1,4,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,206
26.6482,41.6431,54.5825,1,5,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,207
32.0244,50.0855,65.5392,1,6,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,208
37.2482,58.2654,76.164,1,7,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,209
42.6458,66.6941,87.1207,1,8,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,210
48.0543,75.1158,98.0775,1,9,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,211
53.3093,83.2757,108.7022,1,10,T21,1.0108,0.9468,1,90.3844,-0.298,0.4627,212
6.3057,-7.381,-39.6772,10,1,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,213
12.8395,-14.5527,-78.9702,10,2,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,214
19.2854,-21.6588,-117.8266,10,3,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,215
25.7881,-28.8588,-157.1196,10,4,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,216
32.2031,-35.9926,-195.976,10,5,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,217
38.6746,-43.2207,-235.269,10,6,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,218
45.1303,-50.4628,-274.5619,10,7,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,219
51.5702,-57.719,-313.8549,10,8,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,220
57.9943,-64.9892,-353.1479,10,9,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,221
64.4026,-72.2734,-392.4409,10,10,T22,-0.8286,-2.1068,1,51.8357,-0.3306,-0.3842,222
1.0751,-9.5755,-18.1442,9,1,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,223
2.4279,-19.3242,-36.8486,9,2,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,224
3.7918,-29.0715,-55.5531,9,3,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,225
5.1375,-38.6098,-73.8596,9,4,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,226
6.494,-48.1466,-92.1661,9,5,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,227
7.891,-57.8891,-110.8706,9,6,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,228
9.2992,-67.63,-129.5751,9,7,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,229
10.6882,-77.1621,-147.8816,9,8,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,230
12.088,-86.6927,-166.1881,9,9,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,231
13.4984,-96.2216,-184.4946,9,10,T23,-1.4346,-1.3982,-1,99.7371,-0.2402,0.1623,232
-8.1338,5.514,19.1029,4,1,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,233
-16.4525,10.7353,38.3246,4,2,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,234
-24.7812,15.9406,57.5464,4,3,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,235
-33.4675,21.3458,77.569,4,4,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,236
-41.8166,26.5183,96.7908,4,5,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,237
-50.1756,31.6747,116.0125,4,6,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,238
-58.5446,36.8151,135.2342,4,7,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,239
-67.2727,42.1524,155.2569,4,8,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,240
-75.6618,47.2598,174.4786,4,9,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,241
-84.0608,52.351,193.7004,4,10,T24,2.5782,1.4243,-1,59.3226,-0.3272,-0.1189,242
-5.9633,7.7746,26.8784,4,1,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,243
-12.2263,15.0911,53.0435,4,2,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,244
-18.5112,22.3889,79.2086,4,3,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,245
-24.9197,29.7851,105.7958,4,4,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,246
-31.2484,37.0449,131.9609,4,5,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,247
-37.5987,44.2858,158.1261,4,6,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,248
-44.0735,51.6241,184.7132,4,7,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,249
-50.4673,58.8266,210.8784,4,8,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,250
-56.8825,66.0101,237.0435,4,9,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,251
-63.3192,73.1743,263.2087,4,10,T25,2.2742,1.7249,-1,37.5302,-0.4962,0.2912,252
9.0493,4.0183,-15.3543,0,1,T26,0.4444,-1.2338,-1,44.2285,-0.2752,0.2013,253
17.7518,8.2035,-30.5306,0,2,T26,0.4444,-1.2338,-1,44.2285,-0.2752,0.2013,254
26.6607,12.5162,-46.0863,0,3,T26,0.4444,-1.2338,-1,44.2285,-0.2752,0.2013,255
35.5585,16.852,-61.642,0,4,T26,0.4444,-1.2338,-1,44.2285,-0.2752,0.2013,256
