x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
-19.37,2.1463,-34.2315,5,2,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,251
-29.1821,3.0515,-51.3903,5,3,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,252
-38.9924,3.9752,-68.549,5,4,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,253
-48.5781,4.8957,-85.3177,5,5,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,254
-58.3849,5.8558,-102.4764,5,6,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,255
-68.1899,6.8344,-119.6351,5,7,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,256
-77.993,7.8313,-136.7939,5,8,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,257
-87.5716,8.8234,-153.5626,5,9,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,258
-97.3709,9.8568,-170.7213,5,10,T25,3.0543,-1.3216,1,60.9979,-0.4122,-0.3041,259
-8.5759,5.2241,9.4692,4,1,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,260
-16.9012,10.8246,18.4874,4,2,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,261
-24.6541,16.0776,26.9045,4,3,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,262
-32.9418,21.7336,35.9227,4,4,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,263
-41.21,27.4182,44.941,4,5,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,264
-48.9091,32.7496,53.358,4,6,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,265
-57.1391,38.4893,62.3763,4,7,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,266
-65.3492,44.2575,71.3945,4,8,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,267
-72.9939,49.6667,79.8115,4,9,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,268
-81.1652,55.4896,88.8298,4,10,T26,2.5546,0.808,1,33.7658,0.4175,0.4509,269
-3.8934,-8.9634,51.8177,8,1,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,270
-7.4062,-17.9869,103.5339,8,2,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,271
-10.9371,-27.0921,155.6921,8,3,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,272
-14.4264,-36.1247,207.4083,8,4,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,273
-17.904,-45.1619,259.1245,8,5,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,274
-21.3994,-54.2808,311.2827,8,6,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,275
-24.8829,-63.4043,363.4409,8,7,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,276
-28.2957,-72.3776,414.7151,8,8,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,277
-31.7555,-81.5101,466.8733,8,9,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,278
-35.1742,-90.5697,518.5894,8,10,T27,-1.944,2.3772,-1,86.8686,-0.3638,-0.3405,279
-8.7212,-4.4104,34.3374,6,1,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,280
-17.7344,-8.476,68.9279,6,2,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,281
-26.6398,-12.4798,103.0861,6,3,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,282
-35.5501,-16.4728,137.2443,6,4,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,283
-44.5781,-20.5052,171.8348,6,5,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,284
-53.3853,-24.4261,205.5606,6,6,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,285
-62.4231,-28.4366,240.1511,6,7,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,286
-71.2398,-32.336,273.8769,6,8,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,287
-80.2874,-36.3244,308.4675,6,9,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,288
-89.2267,-40.252,342.6257,6,10,T28,-2.716,1.9653,1,93.2061,0.4225,0.1792,289
9.3959,-2.4586,12.2011,11,1,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,290
18.8428,-4.7053,24.5881,11,2,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,291
28.2947,-6.9312,36.9752,11,3,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,292
37.4812,-9.0738,49.0083,11,4,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,293
46.9426,-11.2589,61.3953,11,5,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,294
56.4088,-13.4232,73.7824,11,6,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,295
65.8796,-15.5668,86.1694,11,7,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,296
75.3552,-17.6895,98.5564,11,8,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,297
84.5645,-19.7317,110.5895,11,9,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,298
94.0492,-21.8136,122.9766,11,10,T29,-0.2368,1.0635,-1,51.4975,-0.1967,-0.1859,299
0.7011,-9.7647,-3.8325,9,1,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,300
1.0339,-19.9684,-7.3338,9,2,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,301
1.3294,-29.7476,-10.6892,9,3,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,302
1.6023,-39.5275,-14.0446,9,4,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,303
1.8628,-49.7332,-17.5459,9,5,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,304
2.0891,-59.5143,-20.9013,9,6,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,305
2.2927,-69.2958,-24.2566,9,7,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,306
2.4809,-79.5032,-27.7579,9,8,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,307
2.6379,-89.2856,-31.1133,9,9,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,308
2.7722,-99.0684,-34.4687,9,10,T30,-1.5347,-0.3366,1,48.9082,0.3593,-0.4771,309
-2.0043,9.4686,20.3057,3,1,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,310
-4.0801,18.9211,41.0986,3,2,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,311
-6.1227,28.3808,61.8914,3,3,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,312
-8.1322,37.8475,82.6842,3,4,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,313
-10.1086,47.3212,103.4771,3,5,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,314
-12.052,56.8018,124.2699,3,6,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,315
-13.962,66.2891,145.0627,3,7,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,316
-15.839,75.783,165.8555,3,8,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,317
-17.6827,85.2834,186.6484,3,9,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,318
-19.4932,94.7903,207.4412,3,10,T31,1.7922,1.5082,1,32.1918,-0.1069,-0.4871,319
6.2786,7.4086,48.6631,1,1,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,320
12.6465,14.6232,97.1851,1,2,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,321
19.1031,21.8761,146.1482,1,3,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,322
25.5907,29.1012,195.1113,1,4,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,323
32.0503,36.2338,243.6333,1,5,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,324
38.5991,43.4035,292.5963,1,6,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,325
45.1191,50.4809,341.1183,1,7,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,326
51.7288,57.5945,390.0814,1,8,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,327
58.3088,64.6162,438.6034,1,9,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,328
64.9788,71.6733,487.5665,1,10,T32,0.8541,2.3207,1,26.4226,0.154,-0.3,329
-7.1292,-6.2062,-0.1921,7,1,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,330
-14.329,-12.9907,-0.3071,7,2,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,331
-21.5499,-19.7526,-0.422,7,3,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,332
-28.4622,-26.1861,-0.5316,7,4,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,333
-35.3936,-32.5991,-0.6413,7,5,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,334
-42.6755,-39.2953,-0.7562,7,6,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,335
-49.9783,-45.9687,-0.8712,7,7,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,336
-56.9685,-52.3175,-0.9808,7,8,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,337
-63.9776,-58.6455,-1.0905,7,9,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,338
-71.3406,-65.2524,-1.2054,7,10,T33,-2.3814,-0.0116,1,36.9078,-0.4011,-0.0825,339
-5.8872,8.0128,2.7368,4,1,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,340
-11.4403,15.7336,5.4629,4,2,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,341
-17.2361,23.8123,8.3129,4,3,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,342
-23.022,31.8981,11.1629,4,4,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,343
-28.5471,39.6389,13.889,4,5,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,344
-34.3136,47.7386,16.739,4,6,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,345
-40.0702,55.8453,19.589,4,7,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,346
-45.5672,63.6061,22.3151,4,8,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,347
-51.3044,71.7266,25.1652,4,9,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,348
-57.0316,79.8541,28.0152,4,10,T34,2.1961,0.2829,1,94.3875,0.0888,-0.1132,349
9.0995,2.3331,6.6471,0,1,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,350
18.9313,4.7105,14.1459,0,2,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,351
28.0576,6.9317,21.109,0,3,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,352
37.5315,9.2521,28.34,0,4,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,353
47.0019,11.5865,35.571,0,5,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,354
56.1183,13.8478,42.5341,0,6,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,355
65.5819,16.2099,49.765,0,7,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,356
75.0419,18.586,56.996,0,8,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,357
84.1483,20.8874,63.9591,0,9,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,358
93.9514,23.3803,71.4579,0,10,T35,0.2351,0.6862,-1,76.4045,0.143,-0.316,359
-1.1863,-9.6593,-9.0959,8,1,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,360
-2.7721,-19.25,-18.4506,8,2,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,361
-4.3209,-28.8467,-27.8052,8,3,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,362
-5.8329,-38.4493,-37.1599,8,4,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,363
-7.3079,-48.0576,-46.5146,8,5,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,364
-8.746,-57.6716,-55.8692,8,6,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,365
-10.1471,-67.291,-65.2239,8,7,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,366
-11.5112,-76.9157,-74.5785,8,8,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,367
-12.8382,-86.5456,-83.9332,8,9,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,368
-14.1283,-96.1805,-93.2878,8,10,T36,-1.7404,-0.8545,-1,29.4101,0.4426,0.2587,369
7.1208,6.589,-35.0857,1,1,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,370
14.5232,12.8431,-70.665,1,2,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,371
21.9155,19.1091,-106.2443,1,3,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,372
29.2976,25.387,-141.8236,1,4,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,373
36.6697,31.6768,-177.4029,1,5,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,374
44.0316,37.9785,-212.9822,1,6,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,375
51.3833,44.2921,-248.5615,1,7,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,376
58.7248,50.6175,-284.1408,1,8,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,377
66.0561,56.9547,-319.72,1,9,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,378
73.3772,63.3037,-355.2993,1,10,T37,0.6991,-2.0118,-1,69.924,0.4531,0.4936,379
6.5828,7.1145,-31.6628,1,1,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,380
12.9955,14.3805,-63.4982,1,2,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,381
19.3001,21.5671,-94.9034,1,3,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,382
25.6694,28.8711,-126.7388,1,4,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,383
32.0167,36.1942,-158.5743,1,5,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,384
38.3421,43.5363,-190.4097,1,6,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,385
44.6454,50.8973,-222.2451,1,7,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,386
50.9266,58.2772,-254.0806,1,8,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,387
57.1856,65.676,-285.916,1,9,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,388
63.4224,73.0934,-317.7514,1,10,T38,0.8432,-1.9049,-1,37.5886,-0.1988,0.1727,389
-6.8328,-7.036,20.1224,7,1,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,390
-13.1569,-14.0053,39.5485,7,2,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,391
-19.7326,-21.2758,59.784,7,3,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,392
-26.296,-28.5573,80.0195,7,4,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,393
-32.5853,-35.558,99.4456,7,5,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,394
-39.1247,-42.8611,119.6811,7,6,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,395
-45.6518,-50.1752,139.9166,7,7,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,396
-51.9062,-57.2071,159.3427,7,8,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,397
-58.4091,-64.5426,179.5782,7,9,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,398
-64.8997,-71.8891,199.8137,7,10,T39,-2.3102,1.472,-1,67.8073,-0.3157,-0.1131,399
-6.1983,-7.0787,-0.9731,7,1,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,400
-12.3902,-14.7372,-1.9145,7,2,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,401
-18.5926,-22.3872,-2.8559,7,3,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,402
-24.8056,-30.0287,-3.7973,7,4,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,403
-31.029,-37.6616,-4.7387,7,5,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,404
-36.9794,-44.9396,-5.6373,7,6,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,405
-42.9393,-52.2098,-6.5359,7,7,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,406
-49.1933,-59.8177,-7.4773,7,8,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,407
-55.4577,-67.417,-8.4187,7,9,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,408
-61.7326,-75.0077,-9.3601,7,10,T40,-2.2487,-0.0954,1,83.2366,-0.3822,-0.0745,409
-8.9081,4.2374,4.332,5,1,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,410
-17.7736,8.5628,8.7114,5,2,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,411
-26.6306,12.9056,13.0907,5,3,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,412
-35.4791,17.2655,17.47,5,4,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,413
-44.3192,21.6426,21.8493,5,5,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,414
-53.1507,26.0369,26.2286,5,6,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,415
-61.9736,30.4484,30.6079,5,7,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,416
-70.788,34.8771,34.9873,5,8,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,417
-79.5937,39.3229,39.3666,5,9,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,418
-88.3908,43.7858,43.7459,5,10,T41,2.6906,0.4305,1,58.9863,0.0788,-0.0473,419
-5.9713,-7.6524,22.2044,7,1,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,420
-12.2611,-15.0367,44.4668,7,2,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,421
-18.5814,-22.3949,66.7291,7,3,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,422
-24.9321,-29.7269,88.9914,7,4,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,423
-31.3131,-37.0326,111.2538,7,5,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,424
-37.7243,-44.3117,133.5161,7,6,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,425
-44.0461,-51.4301,155.3662,7,7,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,426
-50.5168,-58.6564,177.6285,7,8,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,427
-57.0174,-65.8559,199.8909,7,9,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,428
-63.5478,-73.0283,222.1532,7,10,T42,-2.2701,1.5683,1,27.247,0.3761,-0.0579,429
8.9715,3.7691,-7.4503,0,1,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,430
17.9974,7.4049,-14.7123,0,2,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,431
27.0391,11.0016,-21.9743,0,3,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,432
36.0963,14.5588,-29.2363,0,4,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,433
45.1688,18.0768,-36.4984,0,5,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,434
54.2566,21.5551,-43.7604,0,6,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,435
63.3594,24.9941,-51.0224,0,7,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,436
72.4771,28.3933,-58.2844,0,8,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,437
81.271,31.6292,-65.2774,0,9,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,438
90.7564,35.0728,-72.8084,0,10,T43,0.3895,-0.6902,1,26.0399,0.1016,-0.1883,439
0.6606,-9.8433,-43.7484,9,1,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,440
1.5604,-19.5639,-86.7241,9,2,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,441
2.4486,-29.2856,-129.6999,9,3,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,442
3.3341,-39.1076,-173.1142,9,4,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,443
4.2077,-48.9306,-216.5285,9,5,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,444
5.0608,-58.6555,-259.5043,9,6,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,445
5.9023,-68.3813,-302.4801,9,7,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,446
6.7406,-78.2074,-345.8944,9,8,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,447
7.567,-88.0346,-389.3087,9,9,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,448
8.3735,-97.7634,-432.2844,9,10,T44,-1.4767,-2.1879,1,95.1023,-0.2613,-0.3341,449
-1.6875,9.4826,-28.9949,3,1,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,450
-3.6132,18.9177,-58.0187,3,2,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,451
-5.6284,28.6236,-87.8961,3,3,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,452
-7.618,38.0454,-116.9199,3,4,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,453
-9.6389,47.4606,-145.9437,3,5,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,454
-11.6911,56.869,-174.9675,3,6,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,455
-13.7748,66.2705,-203.9913,3,7,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,456
-15.8897,75.665,-233.0151,3,8,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,457
-18.0359,85.0524,-262.0389,3,9,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,458
-20.2457,94.5705,-291.4895,3,10,T45,1.7671,-1.8229,-1,33.6107,-0.2109,0.0289,459
-6.7706,6.9447,-32.1486,4,1,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,460
-13.7674,13.4556,-63.5546,4,2,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,461
-20.8694,20.0456,-95.3908,4,3,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,462
-27.9807,26.6255,-127.2271,4,4,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,463
-35.1014,33.1952,-159.0633,4,5,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,464
-42.2315,39.7549,-190.8995,4,6,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,465
-49.3708,46.3044,-222.7357,4,7,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,466
-56.5195,52.8438,-254.572,4,8,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,467
-63.6774,59.373,-286.4082,4,9,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,468
-70.7477,65.804,-317.8142,4,10,T46,2.39,-1.9052,-1,79.2952,-0.4582,-0.3124,469
9.154,2.9451,-49.9303,0,1,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,470
18.2893,6.1945,-100.2708,0,2,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,471
27.4296,9.4297,-150.6113,0,3,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,472
36.575,12.6508,-200.9519,0,4,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,473
45.7253,15.8576,-251.2924,0,5,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,474
54.8806,19.0503,-301.6329,0,6,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,475
64.0408,22.2288,-351.9735,0,7,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,476
73.2059,25.393,-402.314,0,8,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,477
82.3759,28.5431,-452.6546,0,9,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,478
91.5508,31.6789,-502.9951,0,10,T47,0.344,-2.3494,1,72.7612,-0.3077,-0.0313,479
9.4058,-2.2767,26.388,11,1,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,480
18.8651,-4.3068,53.016,11,2,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,481
28.3268,-6.3251,79.6441,11,3,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,482
37.7911,-8.3315,106.2721,11,4,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,483
47.2579,-10.3261,132.9001,11,5,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,484
56.7272,-12.3089,159.5282,11,6,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,485
66.1989,-14.2798,186.1562,11,7,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,486
75.6731,-16.2388,212.7843,11,8,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,487
85.1497,-18.1861,239.4123,11,9,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,488
94.6288,-20.1214,266.0403,11,10,T48,-0.2133,1.7371,-1,89.9719,-0.2403,-0.2401,489
-5.2406,8.1189,3.9267,4,1,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,490
-10.836,16.5057,7.7786,4,2,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,491
-16.1862,24.5511,11.4701,4,3,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,492
-21.7564,32.9546,15.322,4,4,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,493
-27.0826,41.0159,19.0135,4,5,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,494
-32.6277,49.436,22.8654,4,6,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,495
-37.9297,57.5133,26.5568,4,7,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,496
-43.4497,65.9499,30.4088,4,8,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,497
-48.7275,74.0429,34.1002,4,9,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,498
-54.2222,82.496,37.9522,4,10,T49,2.1614,0.3733,1,76.8436,-0.1608,0.2353,499
