x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
2.8069,-69.273,314.4468,9,7,T7,-1.5211,2.2184,1,33.2469,0.2037,-0.4453,76
3.0428,-79.2303,359.6824,9,8,T7,-1.5211,2.2184,1,33.2469,0.2037,-0.4453,77
3.2422,-89.0916,404.4787,9,9,T7,-1.5211,2.2184,1,33.2469,0.2037,-0.4453,78
3.4105,-99.147,450.1535,9,10,T7,-1.5211,2.2184,1,33.2469,0.2037,-0.4453,79
7.0685,-6.6928,-7.4458,10,1,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,80
14.0399,-13.4839,-14.7056,10,2,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,81
20.7773,-19.9985,-21.6965,10,3,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,82
27.7989,-26.7377,-28.9563,10,4,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,83
34.846,-33.4503,-36.2161,10,5,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,84
41.9184,-40.1362,-43.4758,10,6,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,85
49.0161,-46.7953,-50.7356,10,7,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,86
55.8746,-53.1823,-57.7265,10,8,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,87
63.2866,-60.0326,-65.2552,10,9,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,88
70.1933,-66.3676,-72.2461,10,10,T8,-0.778,-0.6899,-1,29.9305,0.175,-0.186,89
3.7382,9.0379,25.8078,2,1,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,90
7.7009,17.9743,51.4385,2,2,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,91
11.6262,26.9273,77.0692,2,3,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,92
15.4503,35.7495,102.2797,2,4,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,93
19.3636,44.8823,128.3306,2,5,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,94
23.1136,53.7364,153.5412,2,6,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,95
26.8885,62.7538,179.1719,2,7,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,96
30.6256,71.7869,204.8026,2,8,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,97
34.3247,80.8357,230.4333,2,9,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,98
37.9858,89.8998,256.064,2,10,T9,1.1471,1.6916,-1,27.0886,0.2874,0.1771,99
-9.759,0.7664,-33.8184,5,1,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,100
-19.6539,1.3483,-68.402,5,2,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,101
-29.551,1.8905,-102.9855,5,3,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,102
-39.4503,2.3931,-137.5691,5,4,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,103
-49.2277,2.8505,-171.7204,5,5,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,104
-59.1306,3.2743,-206.304,5,6,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,105
-69.0352,3.6584,-240.8875,5,7,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,106
-78.9412,4.0028,-275.4711,5,8,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,107
-88.8485,4.3076,-310.0547,5,9,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,108
-98.757,4.5726,-344.6382,5,10,T10,3.0769,-1.9627,-1,28.7857,-0.1533,0.3329,109
3.4389,9.1535,-15.5618,2,1,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,110
7.0159,17.9935,-30.814,2,2,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,111
10.7597,27.2803,-46.8287,2,3,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,112
14.3137,36.1294,-62.0809,2,4,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,113
17.945,45.2045,-77.7144,2,5,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,114
21.5646,54.2842,-93.3478,2,6,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,115
25.0845,63.147,-108.6,2,7,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,116
28.7684,72.4578,-124.6148,2,8,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,117
32.2654,81.3297,-139.867,2,9,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,118
35.8381,90.4279,-155.5004,2,10,T11,1.1844,-1.2487,-1,87.8149,0.2581,0.0717,119
-8.8231,4.3619,20.2986,5,1,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,120
-17.7418,8.5171,40.5166,5,2,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,121
-26.6525,12.6893,60.7346,5,3,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,122
-35.5553,16.8785,80.9526,5,4,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,123
-44.45,21.0846,101.1705,5,5,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,124
-53.3367,25.3077,121.3885,5,6,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,125
-62.2153,29.5477,141.6065,5,7,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,126
-71.0859,33.8047,161.8245,5,8,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,127
-79.9483,38.0786,182.0425,5,9,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,128
-88.8025,42.3694,202.2604,5,10,T12,2.7085,1.4679,1,59.9971,-0.2465,0.0806,129
-9.9753,-0.0091,-9.3092,6,1,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,130
-19.9451,0.2063,-19.0508,5,2,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,131
-29.9153,0.4064,-28.7923,5,3,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,132
-39.8858,0.5914,-38.5339,5,4,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,133
-49.8566,0.7613,-48.2754,5,5,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,134
-59.8276,0.916,-58.017,5,6,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,135
-69.4772,1.0512,-67.4443,5,7,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,136
-79.7702,1.1798,-77.5001,5,8,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,137
-89.4202,1.2857,-86.9274,5,9,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,138
-99.7136,1.383,-96.9832,5,10,T13,3.1177,-0.8649,-1,76.2676,0.2396,0.4324,139
8.5741,-5.0906,43.3548,10,1,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,140
16.8948,-10.3859,85.8461,10,2,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,141
25.3245,-15.6991,128.7754,10,3,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,142
33.7775,-20.9752,171.7047,10,4,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,143
42.0803,-26.1076,213.7579,10,5,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,144
50.5788,-31.3101,256.6872,10,6,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,145
59.1,-36.4753,299.6165,10,7,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,146
67.6438,-41.603,342.5458,10,8,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,147
76.21,-46.6932,385.4752,10,9,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,148
84.7985,-51.7457,428.4045,10,10,T14,-0.5733,2.1669,-1,26.4156,0.3523,0.4255,149
-9.7986,-1.1198,21.0877,6,1,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,150
-19.4354,-1.8622,41.8863,6,2,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,151
-29.2602,-2.6321,63.0927,6,3,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,152
-39.0839,-3.4151,84.2991,6,4,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,153
-48.9066,-4.2111,105.5055,6,5,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,154
-58.5394,-5.0045,126.304,6,6,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,155
-68.36,-5.8264,147.5104,6,7,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,156
-78.1794,-6.6614,168.7168,6,8,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,157
-87.9978,-7.5094,189.9232,6,9,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,158
-97.815,-8.3705,211.1296,6,10,T15,-3.0667,1.5096,-1,86.1733,0.3768,-0.1187,159
-9.4615,-1.9832,-40.935,6,1,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,160
-18.9511,-3.8183,-82.087,6,2,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,161
-28.5372,-5.6955,-123.6768,6,3,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,162
-38.018,-7.5752,-164.8288,6,4,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,163
-47.4944,-9.4771,-205.9807,6,5,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,164
-56.9663,-11.4011,-247.1327,6,6,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,165
-66.4337,-13.3473,-288.2847,6,7,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,166
-75.8965,-15.3156,-329.4367,6,8,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,167
-85.3547,-17.306,-370.5887,6,9,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,168
-94.8083,-19.3186,-411.7406,6,10,T16,-2.9541,-2.1554,-1,48.0728,0.1733,0.2169,169
-3.1158,9.152,36.363,3,1,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,170
-6.3063,18.2776,72.4144,3,2,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,171
-9.5246,27.517,108.9002,3,3,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,172
-12.6558,36.54,144.5173,3,4,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,173
-15.8526,45.7868,181.003,3,5,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,174
-19.0008,54.9271,217.0545,3,6,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,175
-22.1383,64.0711,253.1059,3,7,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,176
-25.2653,73.2188,289.1573,3,8,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,177
-28.3817,82.37,325.2088,3,9,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,178
-31.4875,91.5249,361.2602,3,10,T17,1.9089,2.0269,1,97.1528,-0.0905,0.3115,179
-3.8597,-8.8693,-32.9796,8,1,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,180
-8.2517,-17.897,-67.5265,8,2,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,181
-12.5175,-26.707,-101.2096,8,3,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,182
-16.767,-35.5249,-134.8928,8,4,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,183
-21.0001,-44.3506,-168.5759,8,5,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,184
-25.217,-53.1841,-202.2591,8,6,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,185
-29.4175,-62.0254,-235.9422,8,7,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,186
-33.6553,-70.9879,-270.0572,8,8,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,187
-37.8763,-79.9584,-304.1722,8,9,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,188
-42.0273,-88.823,-337.8553,8,10,T18,-2.0264,-1.9494,-1,61.6494,0.4273,0.2717,189
-2.8936,8.9485,1.2591,3,1,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,190
-6.0084,18.2957,2.1569,3,2,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,191
-9.1608,27.6302,3.0547,3,3,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,192
-12.3506,36.9521,3.9525,3,4,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,193
-15.4304,45.8381,4.8095,3,5,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,194
-18.5442,54.7124,5.6665,3,6,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,195
-21.8428,63.9963,6.5643,3,7,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,196
-25.1786,73.2669,7.4621,3,8,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,197
-28.5517,82.524,8.3599,3,9,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,198
-31.9619,91.7675,9.2576,3,10,T19,1.8866,0.091,-1,28.5274,-0.047,0.4021,199
-1.7894,9.6971,-15.4898,3,1,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,200
-3.1524,19.2117,-30.6945,3,2,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,201
-4.5285,28.7243,-45.8992,3,3,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,202
-5.9177,38.2351,-61.1039,3,4,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,203
-7.3905,48.2193,-77.0689,3,5,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,204
-8.8065,57.7262,-92.2736,3,6,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,205
-10.2357,67.231,-107.4783,3,7,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,206
-11.6779,76.7339,-122.683,3,8,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,207
-13.1698,86.4723,-138.2678,3,9,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,208
-14.6754,96.2085,-153.8527,3,10,T20,1.711,-1.2393,-1,81.1891,0.4099,0.095,209
5.4958,8.0971,-16.6006,1,1,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,210
11.2176,16.0323,-33.2804,1,2,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,211
16.9556,23.9557,-49.9603,1,3,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,212
22.7099,31.8673,-66.6401,1,4,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,213
28.4804,39.7671,-83.32,1,5,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,214
34.2672,47.655,-99.9998,1,6,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,215
40.0701,55.531,-116.6797,1,7,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,216
45.8892,63.3951,-133.3595,1,8,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,217
51.7244,71.2472,-150.0394,1,9,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,218
57.5758,79.0873,-166.7192,1,10,T21,0.9492,-1.3034,1,55.4017,0.2579,0.0793,219
1.028,9.7613,-48.944,2,1,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,220
2.4721,19.373,-97.9053,2,2,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,221
3.9377,28.9815,-146.8665,2,3,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,222
5.4247,38.5866,-195.8278,2,4,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,223
6.9331,48.1885,-244.7891,2,5,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,224
8.4491,57.7004,-293.3093,2,6,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,225
10.0003,67.2954,-342.2705,2,7,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,226
11.5728,76.8869,-391.2318,2,8,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,227
13.1668,86.4749,-440.1931,2,9,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,228
14.7822,96.0593,-489.1544,2,10,T22,1.425,-2.3197,1,50.6274,0.4117,0.4584,229
1.458,9.7291,-5.5386,2,1,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,230
2.8189,19.0746,-10.763,2,2,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,231
4.2542,28.8069,-16.2051,2,3,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,232
5.7073,38.5365,-21.6472,2,4,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,233
7.1785,48.2634,-27.0893,2,5,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,234
8.6077,57.5987,-32.3137,2,6,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,235
10.1141,67.3202,-37.7557,2,7,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,236
11.6384,77.0389,-43.1978,2,8,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,237
13.1187,86.3662,-48.4222,2,9,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,238
14.6782,96.0794,-53.8643,2,10,T23,1.4289,-0.5283,1,61.9449,-0.0586,-0.0965,239
6.6305,7.0159,30.727,1,1,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,240
12.9944,14.2676,61.1631,1,2,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,241
19.4275,21.6393,92.0279,1,3,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,242
25.751,28.9262,122.4639,1,4,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,243
32.0545,36.2305,152.9,1,5,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,244
38.3379,43.5521,183.3361,1,6,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,245
44.6892,50.9944,214.2008,1,7,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,246
50.9319,58.3507,244.6369,1,8,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,247
57.1543,65.7241,275.073,1,9,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,248
63.4436,73.2189,305.9378,1,10,T24,0.8464,1.8662,-1,40.7873,-0.3295,0.291,249
4.4073,8.7563,30.7882,2,1,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,250
8.7138,17.7132,62.0757,2,2,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,251
12.9229,26.5657,92.9347,2,3,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,252
17.0937,35.4364,123.7936,2,4,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,253
21.2263,44.3249,154.6526,2,5,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,254
25.3205,53.2312,185.5115,2,6,T25,1.1161,1.8643,-1,26.441,-0.1354,-0.0708,255
