x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
73.5524,62.8504,52.3968,1,10,T4,0.7161,0.521,1,98.5698,-0.323,-0.3202,49
9.144,-3.2417,-48.9441,11,1,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,50
18.184,-6.7527,-97.9096,11,2,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,51
27.2191,-10.2761,-146.8752,11,3,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,52
36.3308,-13.8439,-196.2819,11,4,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,53
45.3561,-17.3922,-245.2475,11,5,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,54
54.3766,-20.9531,-294.2131,11,6,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,55
63.3922,-24.5263,-343.1787,11,7,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,56
72.484,-28.1443,-392.5854,11,8,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,57
81.4897,-31.7424,-441.551,11,9,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,58
90.4904,-35.353,-490.5166,11,10,T5,-0.3684,-2.322,1,81.9403,0.2753,0.0215,59
-4.2683,8.8689,-41.4483,3,1,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,60
-8.9408,17.641,-83.4598,3,2,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,61
-13.6283,26.4051,-125.4714,3,3,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,62
-18.3309,35.1611,-167.483,3,4,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,63
-23.0485,43.909,-209.4945,3,5,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,64
-27.781,52.6488,-251.5061,3,6,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,65
-32.5286,61.3804,-293.5176,3,7,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,66
-37.2912,70.1039,-335.5292,3,8,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,67
-42.0687,78.8192,-377.5407,3,9,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,68
-46.8612,87.5263,-419.5523,3,10,T6,2.0577,-2.1483,-1,67.3516,-0.3855,0.1256,69
5.2518,8.3425,-42.1214,1,1,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,70
10.2809,17.0472,-85.4918,1,2,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,71
15.322,25.7451,-128.8622,1,3,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,72
20.3239,34.3482,-171.7945,1,4,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,73
25.3375,42.9446,-214.7268,1,5,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,74
30.3627,51.5342,-257.6591,1,6,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,75
35.3996,60.1169,-300.5915,1,7,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,76
40.4997,68.7803,-343.9619,1,8,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,77
45.6116,77.4367,-387.3323,1,9,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,78
50.6836,85.9987,-430.2646,1,10,T7,1.0489,-2.1682,1,85.3196,-0.3873,0.3729,79
-2.5977,-9.2875,-17.153,8,1,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,80
-4.9007,-18.646,-34.4339,8,2,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,81
-7.2318,-27.9976,-51.7149,8,3,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,82
-9.591,-37.3421,-68.9958,8,4,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,83
-11.9782,-46.6795,-86.2767,8,5,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,84
-14.4487,-56.2216,-103.9504,8,6,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,85
-16.8927,-65.5443,-121.2314,8,7,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,86
-19.3646,-74.8597,-138.5123,8,8,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,87
-21.8645,-84.1675,-155.7932,8,9,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,88
-24.3923,-93.4678,-173.0742,8,10,T8,-1.8076,-1.3471,1,37.3209,-0.332,0.128,89
-6.1712,-7.299,-2.8179,7,1,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,90
-12.5489,-14.9912,-5.4886,7,2,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,91
-18.6385,-22.3581,-8.0431,7,3,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,92
-24.7174,-29.7338,-10.5977,7,4,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,93
-30.7856,-37.1182,-13.1522,7,5,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,94
-37.1182,-44.8477,-15.8229,7,6,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,95
-43.4391,-52.5868,-18.4936,7,7,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,96
-49.4743,-59.9983,-21.0481,7,8,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,97
-55.4987,-67.4185,-23.6026,7,9,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,98
-61.5123,-74.8475,-26.1572,7,10,T9,-2.2652,-0.2642,-1,76.8333,-0.0779,-0.2634,99
5.4409,8.3151,-5.6367,1,1,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,100
10.6969,16.7442,-10.9016,1,2,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,101
15.9808,25.1557,-16.1664,1,3,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,102
21.293,33.5495,-21.4313,1,4,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,103
26.4189,41.5908,-26.4855,1,5,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,104
31.7858,49.9497,-31.7504,1,6,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,105
37.1806,58.2906,-37.0152,1,7,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,106
42.6032,66.6134,-42.28,1,8,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,107
48.0536,74.9181,-47.5449,1,9,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,108
53.5316,83.2045,-52.8097,1,10,T10,1.0183,-0.5079,1,34.6055,-0.2504,-0.3719,109
-9.4328,-1.9589,35.5207,6,1,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,110
-19.0458,-3.5641,71.0849,6,2,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,111
-28.661,-5.1569,106.649,6,3,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,112
-38.1609,-6.7179,141.7794,6,4,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,113
-47.7801,-8.2859,177.3435,6,5,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,114
-57.4013,-9.8413,212.9077,6,6,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,115
-66.9072,-11.3656,248.0381,6,7,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,116
-76.5324,-12.8962,283.6022,6,8,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,117
-86.1596,-14.4144,319.1664,6,9,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,118
-95.7887,-15.9201,354.7305,6,10,T11,-2.9742,2.0059,1,87.3917,0.3662,0.3903,119
6.1882,7.4879,-38.9541,1,1,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,120
12.3103,15.0289,-77.7809,1,2,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,121
18.4538,22.5525,-116.6076,1,3,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,122
24.6184,30.0588,-155.4344,1,4,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,123
30.7346,37.4635,-193.8249,1,5,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,124
37.0112,45.0189,-233.0879,1,6,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,125
43.1692,52.3889,-271.4784,1,7,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,126
49.4884,59.9087,-310.7414,1,8,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,127
55.688,67.2438,-349.1319,1,9,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,128
61.9788,74.6447,-387.9587,1,10,T12,0.8931,-2.0941,1,39.9837,-0.1121,-0.1274,129
9.1387,2.208,0.7609,0,1,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,130
18.7445,4.3786,1.7077,0,2,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,131
28.3471,6.5633,2.6545,0,3,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,132
37.9465,8.7621,3.6013,0,4,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,133
47.1065,10.8742,4.505,0,5,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,134
56.2635,12.9991,5.4088,0,6,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,135
65.8534,15.2389,6.3556,0,7,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,136
75.44,17.4929,7.3024,0,8,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,137
85.0232,19.761,8.2491,0,9,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,138
94.1677,21.9391,9.1529,0,10,T13,0.2201,0.096,-1,77.8883,0.153,-0.1429,139
7.8021,-5.9083,-21.2652,10,1,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,140
15.5051,-11.9441,-42.5034,10,2,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,141
23.0441,-17.8839,-63.3332,10,3,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,142
30.7148,-23.9606,-84.5715,10,4,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,143
38.2222,-29.9404,-105.4013,10,5,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,144
45.8605,-36.0577,-126.6396,10,6,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,145
53.4823,-42.1956,-147.8778,10,7,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,146
61.0877,-48.3539,-169.1161,10,8,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,147
68.5307,-54.4136,-189.9459,10,9,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,148
75.9577,-60.4929,-210.7757,10,10,T14,-0.6606,-1.5173,1,42.3942,0.1353,-0.0269,149
7.4032,6.2184,17.5508,1,1,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,150
14.5256,12.7401,35.3343,1,2,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,151
21.6706,19.237,53.1178,1,3,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,152
28.8383,25.7089,70.9014,1,4,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,153
36.1884,32.2988,89.0801,1,5,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,154
43.2409,38.5777,106.4684,1,6,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,155
50.6368,45.1163,124.6471,1,7,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,156
57.8944,51.4872,142.4307,1,8,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,157
65.1741,57.8328,160.2142,1,9,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,158
72.4759,64.153,177.9977,1,10,T15,0.7466,1.3704,1,32.252,-0.447,-0.2327,159
-8.5295,5.4158,-7.2817,4,1,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,160
-16.7465,10.6503,-14.5278,4,2,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,161
-24.9702,15.8744,-21.7738,4,3,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,162
-33.5054,21.2811,-29.2883,4,4,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,163
-41.7424,26.4841,-36.5343,4,5,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,164
-49.986,31.6767,-43.7804,4,6,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,165
-58.5418,37.0506,-51.2948,4,7,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,166
-67.1047,42.4134,-58.8093,4,8,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,167
-75.3683,47.5741,-66.0553,4,9,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,168
-83.6384,52.7243,-73.3014,4,10,T16,2.5725,-0.6881,-1,89.9518,0.0279,0.2327,169
8.8417,4.3952,25.1657,0,1,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,170
17.572,9.0008,50.76,0,2,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,171
26.3078,13.5959,76.3543,0,3,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,172
35.1925,18.2555,102.3682,0,4,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,173
43.7959,22.7546,127.5429,0,5,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,174
52.6917,27.393,153.5568,0,6,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,175
61.4495,31.946,179.1511,0,7,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,176
70.2127,36.4885,204.7454,0,8,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,177
78.9814,41.0206,230.3398,0,9,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,178
87.7555,45.5421,255.9341,0,10,T17,0.4872,1.6812,1,95.8916,-0.2498,-0.4287,179
-9.781,-1.4186,-5.8677,6,1,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,180
-19.1535,-2.9719,-11.8791,6,2,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,181
-28.9055,-4.5592,-18.1309,6,3,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,182
-38.2868,-6.0584,-24.1423,6,4,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,183
-48.0478,-7.5894,-30.3941,6,5,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,184
-57.8133,-9.0917,-36.646,6,6,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,185
-67.2072,-10.5091,-42.6573,6,7,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,186
-76.6052,-11.8999,-48.6687,6,8,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,187
-86.3832,-13.3182,-54.9206,6,9,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,188
-96.1654,-14.7077,-61.1724,6,10,T18,-2.973,-0.5967,1,39.0717,-0.2282,0.3841,189
-1.8442,-9.5334,-48.1117,8,1,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,190
-4.0579,-18.8879,-96.1772,8,2,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,191
-6.2778,-28.3315,-144.6836,8,3,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,192
-8.4638,-37.6925,-192.7491,8,4,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,193
-10.6557,-47.1426,-241.2556,8,5,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,194
-12.8336,-56.5959,-289.762,8,6,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,195
-14.9778,-65.9666,-337.8275,8,7,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,196
-17.1277,-75.4263,-386.3339,8,8,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,197
-19.2442,-84.8033,-434.3994,8,9,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,198
-21.366,-94.2694,-482.9058,8,10,T19,-1.8054,-2.3125,-1,75.8017,0.4151,0.3947,199
