x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
5.9443,7.9456,3.2921,1,1,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,30
11.7944,15.4167,6.0919,1,2,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,31
17.9013,23.2345,9.0189,1,3,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,32
23.734,30.7192,11.8187,1,4,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,33
29.8228,38.5511,14.7457,1,5,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,34
35.6381,46.0492,17.5454,1,6,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,35
41.7086,53.8953,20.4725,1,7,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,36
47.7699,61.7485,23.3995,1,8,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,37
53.5589,69.2671,26.1992,1,9,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,38
59.6018,77.1344,29.1262,1,10,T3,0.9047,0.2909,-1,97.2513,0.2299,0.3651,39
6.688,7.0515,-17.8834,1,1,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,40
13.277,14.194,-35.6341,1,2,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,41
19.7283,21.1697,-52.9903,1,3,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,42
26.3352,28.2957,-70.7409,1,4,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,43
32.9512,35.4132,-88.4916,1,5,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,44
39.4289,42.3644,-105.8478,1,6,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,45
46.0628,49.4652,-123.5984,1,7,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,46
52.7057,56.5576,-141.3491,1,8,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,47
59.3576,63.6415,-159.0997,1,9,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,48
66.0185,70.717,-176.8504,1,10,T4,0.8276,-1.3633,1,88.8236,-0.1469,-0.1328,49
2.5606,9.4239,-22.4616,2,1,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,50
5.0875,18.673,-44.7724,2,2,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,51
7.5999,27.9259,-67.0832,2,3,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,52
10.0979,37.1828,-89.3941,2,4,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,53
12.6273,46.6151,-112.1181,2,5,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,54
15.1416,56.0514,-134.842,2,6,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,55
17.5957,65.32,-157.1529,2,7,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,56
20.0352,74.5925,-179.4637,2,8,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,57
22.4602,83.8687,-201.7745,2,9,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,58
24.9153,93.3207,-224.4985,2,10,T5,1.3017,-1.581,-1,71.3829,0.029,0.2624,59
7.9305,5.6936,36.8664,1,1,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,60
16.0986,11.2433,73.7933,1,2,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,61
24.2601,16.8029,110.7202,1,3,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,62
32.3189,22.3067,147.2126,1,4,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,63
40.3712,27.8201,183.7051,1,5,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,64
48.6084,33.4748,221.0664,1,6,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,65
56.6473,39.0077,257.5588,1,7,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,66
64.6796,44.5501,294.0512,1,8,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,67
72.8008,50.1683,330.9781,1,9,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,68
80.9152,55.7963,367.905,1,10,T6,0.595,2.0295,-1,95.1386,0.2643,0.374,69
-9.3821,2.2294,-24.2221,5,1,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,70
-18.9707,4.2784,-49.3595,5,2,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,71
-28.2448,6.235,-73.6589,5,3,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,72
-37.8439,8.2342,-98.7963,5,4,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,73
-47.2881,10.1753,-123.5148,5,5,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,74
-56.7374,12.0919,-148.2332,5,6,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,75
-66.3519,14.0159,-173.3706,5,7,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,76
-75.6506,15.8516,-197.67,5,8,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,77
-85.275,17.7256,-222.8074,5,9,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,78
-94.7437,19.5435,-247.5258,5,10,T7,2.9272,-1.6706,-1,43.203,-0.1943,0.4963,79
9.2038,-1.7325,1.539,11,1,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,80
18.8499,-3.5255,2.8105,11,2,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,81
28.4937,-5.3311,4.0819,11,3,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,82
38.1351,-7.1494,5.3534,11,4,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,83
47.7741,-8.9803,6.6249,11,5,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,84
57.4107,-10.8238,7.8964,11,6,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,85
66.607,-12.5954,9.11,11,7,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,86
75.801,-14.3785,10.3237,11,8,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,87
85.4305,-16.2588,11.5952,11,9,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,88
95.0575,-18.1517,12.8667,11,10,T8,-0.1819,0.1292,1,86.998,-0.0334,0.3253,89
-9.0049,-3.2022,-5.3628,6,1,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,90
-18.4598,-6.3083,-10.5925,6,2,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,91
-27.5324,-9.3027,-15.613,6,3,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,92
-36.601,-12.3093,-20.6335,6,4,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,93
-46.0431,-15.4542,-25.8632,6,5,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,94
-55.1034,-18.4857,-30.8837,6,6,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,95
-64.1596,-21.5294,-35.9042,6,7,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,96
-73.2117,-24.5853,-40.9248,6,8,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,97
-82.6365,-27.7815,-46.1545,6,9,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,98
-91.6802,-30.8624,-51.175,6,10,T9,-2.8262,-0.5039,-1,82.4962,0.2449,-0.3423,99
-7.6637,5.8495,10.4411,4,1,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,100
-15.2062,11.852,21.1259,4,2,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,101
-22.9733,18.0562,32.1445,4,3,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,102
-30.4941,24.0859,42.8292,4,4,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,103
-38.2387,30.318,53.8478,4,5,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,104
-45.7377,36.3748,64.5325,4,6,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,105
-53.226,42.4449,75.2173,4,7,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,106
-60.7034,48.5283,85.902,4,8,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,107
-68.1701,54.6249,96.5867,4,9,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,108
-75.6259,60.7348,107.2714,4,10,T10,2.4721,0.956,1,63.1563,0.1782,-0.2436,109
1.382,-9.607,34.9717,9,1,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,110
2.5896,-19.357,70.0475,9,2,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,111
3.8085,-28.9833,104.6902,9,3,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,112
5.0535,-38.6063,139.333,9,4,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,113
6.3244,-48.2259,173.9757,9,5,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,114
7.6379,-57.9622,209.0515,9,6,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,115
8.9612,-67.5747,243.6943,9,7,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,116
10.3276,-77.3037,278.77,9,8,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,117
11.7033,-86.9088,313.4128,9,9,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,118
13.1049,-96.5102,348.0555,9,10,T11,-1.4516,1.9848,-1,41.7136,0.217,0.3289,119
5.9463,7.9605,-19.7926,1,1,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,120
11.6517,15.6048,-39.1562,1,2,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,121
17.5693,23.5865,-59.3267,1,3,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,122
23.2256,31.2672,-78.6903,1,4,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,123
29.0919,39.2867,-98.8608,1,5,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,124
34.8155,47.1643,-118.6279,1,6,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,125
40.5138,55.0603,-138.3949,1,7,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,126
46.3023,63.1361,-158.5654,1,8,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,127
51.8344,70.9067,-177.929,1,9,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,128
57.5711,79.0195,-198.0995,1,10,T12,0.9248,-1.457,-1,35.3749,0.0278,0.3779,129
-6.3866,-7.3717,-15.8352,7,1,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,130
-12.3711,-15.0576,-32.0169,7,2,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,131
-18.2046,-22.5671,-47.8133,7,3,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,132
-24.1715,-30.2666,-63.9949,7,4,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,133
-30.1296,-37.973,-80.1766,7,5,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,134
-36.0788,-45.6863,-96.3583,7,6,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,135
-42.0191,-53.4064,-112.54,7,7,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,136
-47.9505,-61.1333,-128.7216,7,8,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,137
-53.8729,-68.8671,-144.9033,7,9,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,138
-59.7865,-76.6078,-161.085,7,10,T13,-2.2341,-1.281,-1,98.2489,-0.4991,0.3465,139
-1.6741,9.3546,13.3068,3,1,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,140
-3.1686,18.9964,27.3361,3,2,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,141
-4.6743,28.6365,41.3654,3,3,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,142
-6.1914,38.2748,55.3947,3,4,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,143
-7.7197,47.9114,69.424,3,5,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,144
-9.2593,57.5461,83.4533,3,6,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,145
-10.8102,67.1791,97.4826,3,7,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,146
-12.3724,76.8102,111.5119,3,8,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,147
-13.9459,86.4395,125.5412,3,9,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,148
-15.5306,96.0669,139.5705,3,10,T14,1.7228,1.1598,-1,96.9035,0.2325,-0.3534,149
6.1065,-7.5483,33.7554,10,1,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,150
12.3211,-15.0061,67.9296,10,2,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,151
18.5261,-22.472,102.1038,10,3,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,152
24.7215,-29.9458,136.2781,10,4,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,153
30.9073,-37.4276,170.4523,10,5,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,154
37.0053,-44.8225,204.1939,10,6,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,155
43.2498,-52.415,238.8007,10,7,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,156
49.3288,-59.8256,272.5423,10,8,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,157
55.5537,-67.4343,307.1491,10,9,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,158
61.6136,-74.8605,340.8908,10,10,T15,-0.8741,1.9713,1,87.6581,-0.1535,-0.4188,159
-9.1698,-3.6292,-10.1118,6,1,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,160
-18.1621,-7.6583,-20.5994,6,2,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,161
-26.8641,-11.5822,-30.7591,6,3,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,162
-35.8371,-15.6539,-41.2466,6,4,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,163
-44.8003,-19.7474,-51.7342,6,5,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,164
-53.474,-23.7335,-61.8939,6,6,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,165
-62.4176,-27.8695,-72.3815,6,7,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,166
-71.3512,-32.0271,-82.869,6,8,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,167
-80.2748,-36.2062,-93.3565,6,9,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,168
-89.1882,-40.4069,-103.844,6,10,T16,-2.724,-0.9261,-1,47.467,-0.4137,0.3757,169
7.471,6.135,30.1934,1,1,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,170
15.2495,12.0973,60.5807,1,2,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,171
23.0398,18.0441,90.968,1,3,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,172
30.732,23.8919,120.9273,1,4,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,173
38.5457,29.8078,151.3146,1,5,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,174
46.3712,35.7082,181.7019,1,6,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,175
54.098,41.5102,211.6612,1,7,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,176
61.9468,47.3796,242.0485,1,8,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,177
69.8073,53.2334,272.4358,1,9,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,178
77.5684,58.9894,302.3951,1,10,T17,0.6569,1.8498,1,57.2855,0.3051,0.2341,179
5.5557,-8.0166,-4.9877,10,1,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,180
11.0427,-16.0795,-9.6101,10,2,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,181
16.7804,-24.4633,-14.4251,10,3,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,182
22.3098,-32.4971,-19.0475,10,4,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,183
27.8599,-40.5167,-23.6699,10,5,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,184
33.4306,-48.522,-28.2923,10,6,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,185
39.022,-56.5128,-32.9147,10,7,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,186
44.634,-64.4892,-37.5371,10,8,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,187
50.2665,-72.4511,-42.1595,10,9,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,188
55.9196,-80.3984,-46.7819,10,10,T18,-0.9771,-0.4578,-1,43.9865,0.1079,-0.3653,189
9.7787,1.1352,-11.4382,0,1,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,190
19.5513,2.3212,-22.543,0,2,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,191
29.0255,3.4898,-33.3113,0,3,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,192
38.7934,4.714,-44.4162,0,4,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,193
48.5589,5.9577,-55.521,0,5,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,194
58.0261,7.1823,-66.2893,0,6,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,195
67.7866,8.4643,-77.3941,0,7,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,196
77.5445,9.7657,-88.499,0,8,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,197
87.0042,11.0462,-99.2673,0,9,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,198
96.757,12.3858,-110.3721,0,10,T19,0.1178,-0.9691,-1,57.5365,-0.0315,-0.3334,199
-1.5542,9.6012,39.2692,3,1,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,200
-3.0404,19.213,79.0193,3,2,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,201
-4.5104,28.8274,118.7694,3,3,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,202
-5.9643,38.4442,158.5195,3,4,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,203
-7.3863,47.9577,197.8327,3,5,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,204
-8.8236,57.685,238.0197,3,6,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,205
-10.2136,67.2033,277.333,3,7,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,206
-11.6181,76.9354,317.5199,3,8,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,207
-12.9911,86.5641,357.27,3,9,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,208
-14.3479,96.195,397.0201,3,10,T20,1.7267,2.1156,1,67.2942,0.0525,-0.4809,209
9.5442,1.6664,3.5844,0,1,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,210
19.1303,3.0344,7.2195,0,2,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,211
28.7145,4.4155,10.8547,0,3,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,212
38.2969,5.8098,14.4898,0,4,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,213
47.8773,7.2173,18.125,0,5,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,214
57.8721,8.7,21.9182,0,6,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,215
67.4485,10.1344,25.5534,0,7,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,216
77.023,11.5819,29.1885,0,8,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,217
86.5954,13.0426,32.8237,0,9,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,218
96.1658,14.5164,36.4589,0,10,T21,0.1397,0.3671,-1,81.9432,0.3147,-0.0508,219
-2.2289,9.6298,-6.4036,3,1,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,220
-4.3025,18.9043,-12.4099,3,2,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,221
-6.4053,28.1722,-18.4163,3,3,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,222
-8.6233,37.8038,-24.6629,3,4,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,223
-10.7857,47.058,-30.6693,3,5,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,224
-12.9774,56.3053,-36.6757,3,6,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,225
-15.2877,65.9151,-42.9223,3,7,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,226
-17.6295,75.5173,-49.1689,3,8,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,227
-19.9109,84.7429,-55.1753,3,9,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,228
-22.2215,93.9612,-61.1817,3,10,T22,1.7859,-0.5961,-1,35.0298,0.1058,-0.1569,229
-6.9515,6.7735,-2.2592,4,1,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,230
-14.2157,13.1949,-4.228,4,2,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,231
-21.4897,19.6051,-6.1969,4,3,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,232
-28.7736,26.0042,-8.1657,4,4,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,233
-36.0673,32.392,-10.1346,4,5,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,234
-43.0386,38.4791,-12.0139,4,6,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,235
-50.3515,44.8449,-13.9828,4,7,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,236
-57.6742,51.1996,-15.9516,4,8,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,237
-65.0066,57.5429,-17.9205,4,9,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,238
-72.3488,63.875,-19.8893,4,10,T23,2.4154,-0.2017,-1,73.31,-0.4559,-0.2903,239
9.5154,-2.0001,3.1056,11,1,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,240
18.9568,-4.3011,6.6473,11,2,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,241
28.4009,-6.5911,10.189,11,3,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,242
37.437,-8.7712,13.5768,11,4,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,243
46.8863,-11.0395,17.1185,11,5,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,244
56.3383,-13.2969,20.6603,11,6,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,245
65.7929,-15.5432,24.202,11,7,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,246
75.2501,-17.7786,27.7437,11,8,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,247
84.7099,-20.0028,31.2855,11,9,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,248
94.1724,-22.216,34.8272,11,10,T24,-0.2408,0.3568,-1,96.8323,0.3212,-0.4362,249
6.3616,-7.3535,-17.8189,10,1,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,250
12.7773,-14.6593,-35.5666,10,2,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,251
19.04,-21.8119,-52.9199,10,3,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,252
25.4344,-29.1363,-70.6675,10,4,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,253
31.818,-36.4701,-88.4152,10,5,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,254
38.1908,-43.8133,-106.1629,10,6,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,255
44.5528,-51.1659,-123.9106,10,7,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,256
50.763,-58.3641,-141.2639,10,8,T25,-0.848,-1.3627,1,76.8555,-0.0865,-0.0712,257
