x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
14.1339,13.2257,97.0549,1,2,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,51
21.0636,19.9188,145.5746,1,3,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,52
27.9726,26.6334,194.0943,1,4,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,53
34.9234,33.4307,243.0551,1,5,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,54
41.7905,40.1881,291.5749,1,6,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,55
48.6368,46.9667,340.0946,1,7,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,56
55.462,53.7664,388.6143,1,8,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,57
62.3279,60.6493,437.5751,1,9,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,58
69.1107,67.4914,486.0948,1,10,T5,0.7603,2.3195,-1,36.2349,-0.2162,-0.4256,59
9.9741,0.2615,-25.6675,0,1,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,60
19.7851,0.5038,-50.8015,0,2,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,61
29.76,0.7318,-76.3543,0,3,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,62
39.7354,0.9415,-101.9071,0,4,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,63
49.7111,1.1327,-127.4599,0,5,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,64
59.6871,1.3055,-153.0127,0,6,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,65
69.4999,1.4575,-178.1466,0,7,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,66
79.6401,1.5959,-204.1184,0,8,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,67
89.4534,1.7117,-229.2523,0,9,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,68
99.594,1.8126,-255.224,0,10,T6,0.0274,-1.6697,1,62.8644,-0.0031,-0.1147,69
-8.8005,-4.2679,-7.9083,6,1,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,70
-17.6845,-8.3556,-15.8401,6,2,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,71
-26.5755,-12.428,-23.7719,6,3,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,72
-35.4734,-16.4852,-31.7037,6,4,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,73
-44.3783,-20.5272,-39.6356,6,5,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,74
-53.2901,-24.5538,-47.5674,6,6,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,75
-62.2088,-28.5652,-55.4992,6,7,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,76
-71.1343,-32.5613,-63.431,6,8,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,77
-80.0667,-36.542,-71.3629,6,9,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,78
-89.0059,-40.5075,-79.2947,6,10,T7,-2.7078,-0.7413,1,66.3309,0.1818,0.0236,79
-5.5009,8.1158,42.5886,4,1,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,80
-11.2837,15.8987,84.6569,4,2,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,81
-17.2134,23.8241,127.6015,4,3,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,82
-23.0479,31.5684,169.6698,4,4,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,83
-28.9081,39.2933,211.738,4,5,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,84
-34.9165,47.1591,254.6826,4,6,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,85
-40.8281,54.8448,296.7509,4,7,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,86
-46.7649,62.5109,338.8191,4,8,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,87
-52.7271,70.1573,380.8873,4,9,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,88
-58.7145,77.784,422.9556,4,10,T8,2.2048,2.1737,-1,34.1567,-0.3923,0.0822,89
6.8972,6.6164,-2.5398,1,1,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,90
13.8339,13.7961,-5.2439,1,2,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,91
20.4861,20.6472,-7.8304,1,3,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,92
27.1549,27.4822,-10.4168,1,4,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,93
33.8402,34.3009,-13.0033,1,5,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,94
40.542,41.1035,-15.5898,1,6,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,95
47.5661,48.1978,-18.2938,1,7,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,96
54.3015,54.967,-20.8803,1,8,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,97
61.0534,61.7199,-23.4668,1,9,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,98
68.1296,68.7623,-26.1708,1,10,T9,0.8063,-0.2676,1,45.828,-0.3866,0.0466,99
3.9452,-8.8529,37.1814,9,1,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,100
7.5755,-18.0727,75.4944,9,2,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,101
11.1104,-27.0882,112.9366,9,3,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,102
14.6323,-36.1087,150.3788,9,4,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,103
18.1413,-45.1342,187.8211,9,5,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,104
21.6374,-54.1647,225.2633,9,6,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,105
25.1206,-63.2002,262.7055,9,7,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,106
28.5908,-72.2407,300.1477,9,8,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,107
32.1284,-81.4965,338.4607,9,9,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,108
35.5725,-90.547,375.9029,9,10,T10,-1.1935,2.0618,1,78.7571,0.4134,-0.2608,109
-9.7668,-1.304,-0.6232,6,1,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,110
-19.1257,-2.1283,-1.5798,6,2,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,111
-28.9289,-3.0076,-2.582,6,3,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,112
-38.7305,-3.9028,-3.5842,6,4,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,113
-48.5308,-4.8141,-4.5864,6,5,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,114
-58.3295,-5.7414,-5.5886,6,6,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,115
-68.1267,-6.6848,-6.5908,6,7,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,116
-77.9223,-7.6442,-7.593,6,8,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,117
-87.7163,-8.6196,-8.5951,6,9,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,118
-97.5088,-9.611,-9.5973,6,10,T11,-3.0562,-0.1016,-1,69.9941,0.4578,0.379,119
-9.5116,1.924,-29.0789,5,1,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,120
-18.9134,4.2906,-58.0809,5,2,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,121
-28.3098,6.6783,-87.083,5,3,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,122
-37.7009,9.0871,-116.085,5,4,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,123
-46.8105,11.4452,-144.234,5,5,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,124
-56.1908,13.8955,-173.2361,5,6,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,125
-65.5655,16.3668,-202.2381,5,7,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,126
-74.9347,18.8592,-231.2401,5,8,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,127
-84.2983,21.3726,-260.2421,5,9,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,128
-93.6562,23.9071,-289.2442,5,10,T12,2.8984,-1.8157,1,50.2336,0.4343,-0.0769,129
-9.337,2.2144,-6.876,5,1,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,130
-18.6276,4.6061,-13.5598,5,2,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,131
-27.9245,6.9728,-20.2435,5,3,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,132
-37.5858,9.4038,-27.1843,5,4,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,133
-46.8957,11.7192,-33.868,5,5,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,134
-56.2118,14.0094,-40.5518,5,6,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,135
-65.534,16.2744,-47.2355,5,7,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,136
-75.2213,18.5997,-54.1763,5,8,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,137
-84.5559,20.8133,-60.86,5,9,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,138
-93.8964,23.0016,-67.5437,5,10,T13,2.8856,-0.65,-1,41.2703,0.2093,-0.1923,139
-9.8253,-0.4698,4.3921,6,1,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,140
-19.6563,-0.7553,8.8365,6,2,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,141
-29.8975,-1.0352,13.4661,6,3,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,142
-39.7294,-1.2872,17.9106,6,4,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,143
-49.5618,-1.5227,22.3551,6,5,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,144
-59.3946,-1.7417,26.7995,6,6,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,145
-69.6374,-1.9524,31.4291,6,7,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,146
-79.4708,-2.1379,35.8736,6,8,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,147
-89.3046,-2.307,40.3181,6,9,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,148
-99.1386,-2.4596,44.7625,6,10,T14,-3.1101,0.4378,1,68.4349,0.168,-0.0524,149
8.8231,3.9566,-14.8718,0,1,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,150
17.7883,8.1945,-29.8796,0,2,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,151
26.7412,12.4582,-44.8874,0,3,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,152
35.6819,16.7475,-59.8952,0,4,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,153
44.3871,20.9544,-74.5277,0,5,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,154
53.0806,25.1856,-89.1603,0,6,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,155
61.9845,29.5506,-104.1681,0,7,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,156
70.8759,33.9411,-119.1759,0,8,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,157
79.7547,38.3572,-134.1836,0,9,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,158
88.6207,42.7988,-149.1914,0,10,T15,0.4373,-1.2022,-1,40.1424,-0.1662,-0.2393,159
6.2237,-7.441,-44.9894,10,1,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,160
12.5958,-14.7514,-89.822,10,2,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,161
18.9453,-22.0813,-134.6545,10,3,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,162
25.2722,-29.4308,-179.487,10,4,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,163
31.5148,-36.7274,-223.88,10,5,T16,-0.8492,-2.2357,1,36.6106,-0.2275,-0.1569,164
