x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
-18.2976,22.8478,-45.3822,4,3,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,72
-24.3496,30.3979,-60.5459,4,4,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,73
-30.3866,37.9601,-75.7095,4,5,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,74
-36.4086,45.5342,-90.8732,4,6,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,75
-42.4155,53.1203,-106.0368,4,7,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,76
-48.4073,60.7183,-121.2005,4,8,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,77
-54.384,68.3282,-136.3641,4,9,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,78
-60.4943,76.1407,-151.9069,4,10,T7,2.2535,-1.2314,1,56.6247,-0.1301,0.4878,79
-5.8185,7.9026,30.7652,4,1,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,80
-11.5601,15.6926,61.192,4,2,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,81
-17.3918,23.5855,92.0474,4,3,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,82
-23.2327,31.4715,122.9028,4,4,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,83
-29.0015,39.2413,153.3296,4,5,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,84
-34.8608,47.1138,184.185,4,6,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,85
-40.7293,54.9793,215.0403,4,7,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,86
-46.5254,62.7288,245.4672,4,8,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,87
-52.4122,70.5807,276.3226,4,9,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,88
-58.2263,78.3167,306.7494,4,10,T8,2.2042,1.8631,-1,97.2719,0.0065,-0.0902,89
7.7027,6.096,-3.4507,1,1,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,90
15.0533,11.9484,-6.5487,1,2,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,91
22.7546,18.0458,-9.7875,1,3,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,92
30.4727,24.1219,-13.0264,1,4,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,93
38.2078,30.1765,-16.2652,1,5,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,94
45.9595,36.2096,-19.5041,1,6,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,95
53.3899,41.9603,-22.6021,1,7,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,96
61.1744,47.9512,-25.841,1,8,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,97
68.9754,53.9206,-29.0798,1,9,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,98
76.7929,59.8682,-32.3187,1,10,T9,0.6765,-0.324,1,41.1744,-0.0553,-0.2118,99
6.5073,7.1997,-25.9514,1,1,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,100
13.209,13.9893,-51.6708,1,2,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,101
20.032,20.8788,-77.8119,1,3,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,102
26.8667,27.7567,-103.9529,1,4,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,103
33.713,34.6231,-130.0939,1,5,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,104
40.5709,41.4779,-156.2349,1,6,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,105
47.3295,48.2108,-181.9543,1,7,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,106
54.2104,55.0426,-208.0953,1,8,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,107
61.1027,61.8627,-234.2364,1,9,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,108
68.0066,68.6712,-260.3774,1,10,T10,0.7944,-1.7176,1,66.7647,0.4102,0.1896,109
-1.1506,9.6787,17.1404,3,1,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,110
-2.0843,19.3787,34.3612,3,2,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,111
-3.0038,29.0801,51.5819,3,3,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,112
-3.9295,39.0033,69.1941,3,4,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,113
-4.8202,48.7074,86.4149,3,5,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,114
-5.6967,58.4127,103.6356,3,6,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,115
-6.5785,68.34,121.2478,3,7,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,116
-7.4263,78.0479,138.4686,3,8,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,117
-8.2599,87.757,155.6893,3,9,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,118
-9.0793,97.4674,172.9101,3,10,T11,1.6689,1.3344,1,77.4503,0.2038,-0.0804,119
-4.7888,8.7643,44.3201,3,1,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,120
-9.5545,17.4295,88.6501,3,2,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,121
-14.3964,26.1645,133.419,3,3,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,122
-19.2195,34.7979,177.749,3,4,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,123
-24.1192,43.5006,222.5179,3,5,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,124
-29.0479,52.187,267.2868,3,6,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,125
-34.0055,60.8568,312.0558,3,7,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,126
-38.992,69.5101,356.8247,3,8,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,127
-44.0566,78.2313,402.0325,3,9,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,128
-49.1009,86.851,446.8014,3,10,T12,2.0686,2.2056,-1,34.8627,0.0055,-0.4489,129
5.2793,8.6024,11.8712,1,1,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,130
10.5086,16.8858,23.0187,1,2,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,131
15.7623,25.1539,34.1662,1,3,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,132
21.2006,33.6562,45.6515,1,4,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,133
26.5036,41.8927,56.7989,1,5,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,134
31.8308,50.1136,67.9464,1,6,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,135
37.1822,58.3187,79.0939,1,7,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,136
42.5577,66.508,90.2414,1,8,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,137
48.1213,74.929,101.7266,1,9,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,138
53.5457,83.086,112.8741,1,10,T13,1.0122,0.9756,1,38.7197,0.0979,0.386,139
8.8311,4.5486,-13.0238,0,1,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,140
17.5855,8.6051,-25.4591,0,2,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,141
26.5851,12.7882,-38.2497,0,3,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,142
35.5795,16.9824,-51.0403,0,4,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,143
44.3192,21.0705,-63.4756,0,5,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,144
53.3036,25.2863,-76.2662,0,6,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,145
62.0334,29.3955,-88.7015,0,7,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,146
71.0075,33.6329,-101.4921,0,8,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,147
79.9765,37.8813,-114.2826,0,9,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,148
88.6913,42.0221,-126.7179,0,10,T14,0.4321,-1.0716,-1,94.5569,0.4263,-0.2333,149
-5.0939,-8.5525,15.5241,7,1,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,150
-10.1454,-17.1301,31.0436,7,2,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,151
-15.1862,-25.7139,46.5632,7,3,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,152
-20.3388,-34.5137,62.4613,7,4,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,153
-25.2355,-42.9006,77.6023,7,5,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,154
-30.3659,-51.7133,93.5003,7,6,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,155
-35.3633,-60.3225,109.0199,7,7,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,156
-40.3499,-68.938,124.5394,7,8,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,157
-45.3257,-77.5597,140.059,7,9,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,158
-50.2906,-86.1877,155.5785,7,10,T15,-2.1049,1.2271,-1,92.2922,-0.0367,0.0046,159
0.991,-9.7653,48.6146,9,1,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,160
1.5462,-19.5543,97.5589,9,2,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,161
2.1209,-29.4307,146.9441,9,3,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,162
2.7101,-39.3062,196.3294,9,4,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,163
3.3085,-49.0926,245.2737,9,5,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,164
3.9266,-58.9664,294.6589,9,6,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,165
4.5537,-68.7511,343.6032,9,7,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,166
5.2008,-78.6229,392.9884,9,8,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,167
5.8565,-88.4057,441.9327,9,9,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,168
6.5326,-98.2757,491.3179,9,10,T16,-1.5163,2.3108,-1,78.1347,0.4507,-0.3297,169
-6.748,-6.7873,16.5653,7,1,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,170
-13.406,-13.9696,33.2389,7,2,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,171
-19.8983,-20.9949,49.5247,7,3,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,172
-26.534,-28.1978,66.1983,7,4,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,173
-33.0046,-35.2432,82.4841,7,5,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,174
-39.6181,-42.4664,99.1577,7,6,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,175
-46.0669,-49.5317,115.4435,7,7,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,176
-52.5049,-56.6068,131.7294,7,8,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,177
-59.085,-63.8606,148.403,7,9,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,178
-65.6538,-71.1245,165.0766,7,10,T17,-2.3206,1.3021,-1,72.9561,-0.3199,0.2794,179
5.1239,-8.5583,38.7818,10,1,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,180
10.5282,-16.9349,77.0793,10,2,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,181
15.7989,-25.1281,114.5063,10,3,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,182
21.181,-33.519,152.8038,10,4,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,183
26.43,-41.7261,190.2309,10,5,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,184
31.79,-50.1311,228.5283,10,6,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,185
37.1387,-58.5433,266.8258,10,7,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,186
42.4156,-66.8669,304.6881,10,8,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,187
47.6815,-75.1975,342.5503,10,9,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,188
52.9967,-83.6309,380.8478,10,10,T18,-0.9958,2.0556,1,86.7765,-0.3474,0.4843,189
3.0379,9.2852,33.0912,2,1,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,190
6.1443,18.4124,65.8803,2,2,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,191
9.2207,27.5498,98.6694,2,3,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,192
12.2672,36.6972,131.4585,2,4,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,193
15.2837,45.8544,164.2476,2,5,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,194
18.2702,55.0216,197.0367,2,6,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,195
21.2267,64.1984,229.8258,2,7,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,196
24.1915,73.5058,263.0463,2,8,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,197
27.1253,82.8231,296.2668,2,9,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,198
29.9907,92.0288,329.0559,2,10,T19,1.2378,1.9381,-1,34.245,0.1479,-0.1293,199
-4.8121,-8.7225,-5.5123,8,1,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,200
-9.7002,-17.4019,-10.7245,8,2,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,201
-14.5746,-26.089,-15.9368,8,3,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,202
-19.4354,-34.7838,-21.149,8,4,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,203
-24.2825,-43.4862,-26.3612,8,5,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,204
-29.1158,-52.1963,-31.5735,8,6,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,205
-33.9355,-60.9139,-36.7857,8,7,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,206
-38.7414,-69.6391,-41.9979,8,8,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,207
-43.5337,-78.3718,-47.2102,8,9,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,208
-48.3121,-87.1121,-52.4224,8,10,T20,-2.0861,-0.5019,-1,73.6222,0.103,-0.3,209
-5.988,-7.3003,0.6508,7,1,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,210
-12.2521,-14.9555,0.8437,7,2,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,211
-18.5302,-22.5993,1.0366,7,3,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,212
-24.8222,-30.2317,1.2295,7,4,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,213
-30.8412,-37.5063,1.4136,7,5,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,214
-36.8728,-44.7705,1.5978,7,6,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,215
-43.2053,-52.3693,1.7907,7,7,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,216
-49.5516,-59.9566,1.9836,7,8,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,217
-55.6224,-67.1881,2.1677,7,9,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,218
-61.9957,-74.7526,2.3606,7,10,T21,-2.2539,0.0195,1,63.0201,-0.028,0.4666,219
-9.8955,-0.393,16.1718,6,1,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,220
-19.7544,-1.2092,32.7868,6,2,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,221
-29.3859,-1.9838,49.0154,6,3,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,222
-39.2485,-2.7536,65.6305,6,4,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,223
-49.1129,-3.4998,82.2455,6,5,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,224
-58.9791,-4.2224,98.8605,6,6,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,225
-68.6175,-4.9055,115.0891,6,7,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,226
-78.487,-5.5816,131.7041,6,8,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,227
-88.3581,-6.2342,148.3192,6,9,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,228
-98.2307,-6.8631,164.9342,6,10,T22,-3.0554,1.2904,1,48.2113,-0.4485,-0.4432,229
6.6811,-6.8427,-10.926,10,1,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,230
13.7832,-13.6641,-22.6223,10,2,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,231
20.6676,-20.2942,-33.9747,10,3,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,232
27.5431,-26.9335,-45.327,10,4,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,233
34.6177,-33.7835,-57.0234,10,5,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,234
41.4752,-40.4413,-68.3758,10,6,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,235
48.5313,-47.3104,-80.0721,10,7,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,236
55.3708,-53.9868,-91.4245,10,8,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,237
62.2014,-60.6722,-102.7768,10,9,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,238
69.2297,-67.5697,-114.4732,10,10,T23,-0.7632,-1.0081,1,83.5324,-0.3199,0.4264,239
-6.0893,7.3858,-22.5184,4,1,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,240
-12.5802,14.6476,-45.7419,4,2,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,241
-19.0874,21.8947,-68.9653,4,3,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,242
-25.611,29.1272,-92.1887,4,4,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,243
-32.0339,36.2161,-114.9975,4,5,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,244
-38.5897,43.4194,-138.2209,4,6,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,245
-45.0443,50.4795,-161.0296,4,7,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,246
-51.6322,57.6534,-184.2531,4,8,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,247
-58.2363,64.8124,-207.4765,4,9,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,248
-64.7381,71.8291,-230.2852,4,10,T24,2.2969,-1.6034,-1,50.2655,-0.3607,0.2903,249
5.0221,8.5424,-50.9163,1,1,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,250
10.2684,17.0464,-102.1156,1,2,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,251
15.4881,25.5667,-153.3149,1,3,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,252
20.5917,33.9561,-203.6314,1,4,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,253
25.7583,42.5087,-254.8307,1,5,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,254
30.8982,51.0775,-306.0299,1,6,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,255
36.0111,59.6623,-357.2292,1,7,T25,1.0134,-2.3365,-1,37.1038,0.2418,-0.1584,256
