x,y,z,N_side,N_layer,t_label,phi,eta,q,pt,d0,z0,n_label
-37.9936,-29.8652,-8.2515,7,5,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,24
-45.7356,-35.7982,-9.9067,7,6,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,25
-53.4863,-41.7199,-11.5619,7,7,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,26
-61.2455,-47.6304,-13.2171,7,8,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,27
-69.0133,-53.5296,-14.8723,7,9,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,28
-76.7896,-59.4176,-16.5275,7,10,T2,-2.4798,-0.1689,1,78.387,0.387,-0.0508,29
8.1894,-5.5822,-28.0608,10,1,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,30
16.6154,-10.7829,-56.0406,10,2,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,31
25.0489,-15.9714,-84.0204,10,3,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,32
33.4901,-21.1475,-112.0002,10,4,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,33
41.9388,-26.3112,-139.98,10,5,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,34
50.3951,-31.4625,-167.9598,10,6,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,35
58.859,-36.6014,-195.9396,10,7,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,36
67.4587,-41.8055,-224.3433,10,8,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,37
76.0662,-46.9968,-252.7471,10,9,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,38
84.5528,-52.0981,-280.7269,10,10,T3,-0.5552,-1.7619,-1,78.6036,-0.4343,-0.081,39
-9.4802,-2.479,-19.8296,6,1,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,40
-18.454,-5.2722,-39.2617,6,2,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,41
-27.7954,-8.202,-59.5035,6,3,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,42
-37.1303,-11.1525,-79.7453,6,4,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,43
-46.0856,-14.0044,-99.1774,6,5,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,44
-55.4076,-16.9952,-119.4191,6,6,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,45
-64.723,-20.0067,-139.6609,6,7,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,46
-73.8456,-22.9779,-159.4979,6,8,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,47
-82.9618,-25.9688,-179.3348,6,9,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,48
-92.2573,-29.0412,-199.5766,6,10,T4,-2.8431,-1.4735,-1,51.5336,-0.4294,0.4122,49
3.0428,-9.126,-7.1466,9,1,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,50
6.5363,-18.0769,-14.5696,9,2,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,51
10.1705,-27.3549,-22.2676,9,3,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,52
13.6856,-36.2974,-29.6906,9,4,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,53
17.2114,-45.2357,-37.1137,9,5,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,54
20.8789,-54.5006,-44.8116,9,6,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,55
24.4262,-63.4304,-52.2347,9,7,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,56
27.9842,-72.3559,-59.6577,9,8,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,57
31.685,-81.6076,-67.3557,9,9,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,58
35.2645,-90.5245,-74.7787,9,10,T5,-1.2005,-0.7111,-1,94.2693,-0.4722,0.2765,59
9.4279,2.1726,19.723,0,1,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,60
18.845,4.3916,39.5206,0,2,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,61
28.0635,6.5924,58.9143,0,3,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,62
37.6592,8.9136,79.116,0,4,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,63
46.8644,11.1693,98.5096,0,5,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,64
56.4461,13.5475,118.7113,0,6,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,65
65.6378,15.858,138.105,0,7,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,66
75.2051,18.2932,158.3067,0,8,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,67
84.3828,20.6584,177.7003,0,9,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,68
93.9356,23.1505,197.902,0,10,T6,0.2269,1.4641,-1,37.8059,-0.0189,-0.0747,69
5.7921,7.8747,-22.7738,1,1,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,70
11.7983,15.3517,-45.5721,1,2,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,71
17.8945,22.98,-68.785,1,3,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,72
23.9712,30.6239,-91.9979,1,4,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,73
30.0284,38.2832,-115.2108,1,5,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,74
36.066,45.9579,-138.4237,1,6,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,75
42.0841,53.6479,-161.6366,1,7,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,76
48.0826,61.3533,-184.8495,1,8,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,77
53.9548,68.9359,-207.6479,1,9,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,78
59.9143,76.6715,-230.8608,1,10,T7,0.8903,-1.6006,-1,44.5809,0.4406,0.4391,79
-9.0998,3.7021,11.9845,5,1,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,80
-17.8872,7.401,23.3567,5,2,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,81
-26.9452,11.2019,35.0735,5,3,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,82
-36.0076,14.9923,46.7904,5,4,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,83
-45.0743,18.7722,58.5072,5,5,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,84
-53.8785,22.4311,69.8794,5,6,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,85
-62.9538,26.1905,81.5962,5,7,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,86
-72.0334,29.9395,93.3131,5,8,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,87
-81.1173,33.6781,105.0299,5,9,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,88
-89.9381,37.2967,116.4021,5,10,T8,2.7415,1.0113,-1,99.3887,0.1295,0.2677,89
-9.1756,-2.7314,-15.8916,6,1,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,90
-18.4839,-5.799,-32.0371,6,2,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,91
-27.8058,-8.8251,-48.1826,6,3,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,92
-36.9187,-11.7389,-63.9437,6,4,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,93
-46.0442,-14.6132,-79.7047,6,5,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,94
-55.4051,-17.5162,-95.8502,6,6,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,95
-64.5556,-20.3098,-111.6113,6,7,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,96
-73.7181,-23.0636,-127.3724,6,8,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,97
-83.1165,-25.8431,-143.5179,6,9,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,98
-92.303,-28.5159,-159.2789,6,10,T9,-2.8167,-1.2738,1,25.5573,-0.3199,-0.1305,99
9.4767,1.9048,6.28,0,1,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,100
18.9457,3.8464,12.8584,0,2,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,101
28.4174,5.7747,19.4368,0,3,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,102
37.8918,7.6898,26.0152,0,4,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,103
47.3688,9.5917,32.5936,0,5,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,104
56.8486,11.4803,39.172,0,6,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,105
66.3309,13.3556,45.7504,0,7,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,106
75.8159,15.2176,52.3288,0,8,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,107
85.3035,17.0664,58.9072,0,9,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,108
94.7936,18.9018,65.4856,0,10,T10,0.2043,0.6367,1,80.342,-0.0511,-0.2984,109
-5.3803,8.2562,0.9023,4,1,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,110
-10.6454,17.1005,1.92,4,2,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,111
-15.696,25.5517,2.8934,4,3,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,112
-20.7604,33.9946,3.8668,4,4,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,113
-25.8389,42.4292,4.8402,4,5,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,114
-30.9312,50.8553,5.8136,4,6,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,115
-36.0374,59.273,6.787,4,7,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,116
-41.3906,68.0643,7.8046,4,8,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,117
-46.5252,76.4648,8.778,4,9,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,118
-51.6736,84.8567,9.7514,4,10,T11,2.1053,0.0987,-1,69.3969,0.4163,-0.0711,119
-6.4892,7.2207,23.698,4,1,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,120
-12.6066,14.5295,47.0079,4,2,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,121
-18.9547,22.0891,71.1503,4,3,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,122
-25.0955,29.3783,94.4602,4,4,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,123
-31.4679,36.9174,118.6026,4,5,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,124
-37.6322,44.1868,141.9125,4,6,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,125
-44.0287,51.7054,166.0549,4,7,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,126
-50.2164,58.9548,189.3648,4,8,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,127
-56.6371,66.4529,213.5072,4,9,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,128
-62.8481,73.6824,236.8171,4,10,T12,2.2653,1.6269,-1,70.1393,0.3572,-0.0282,129
9.1712,-2.9376,50.7363,11,1,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,130
18.4587,-5.7823,101.9892,11,2,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,131
27.7495,-8.6161,153.2421,11,3,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,132
36.8833,-11.3904,203.6113,11,4,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,133
46.1807,-14.2024,254.8642,11,5,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,134
55.4814,-17.0034,306.1171,11,6,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,135
64.7052,-19.7695,356.9282,11,7,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,136
73.9323,-22.5248,407.7392,11,8,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,137
83.2428,-25.2931,458.9921,11,9,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,138
92.5566,-28.0504,510.245,11,10,T13,-0.299,2.3653,-1,95.7338,-0.1115,-0.0747,139
9.2979,2.7331,26.961,0,1,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,140
18.6446,5.2833,53.584,0,2,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,141
27.8348,7.8225,79.7844,0,3,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,142
37.165,10.4326,106.4074,0,4,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,143
46.4867,13.0728,133.0305,0,5,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,144
55.7999,15.743,159.6535,0,6,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,145
65.1043,18.4433,186.2765,0,7,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,146
74.4,21.1736,212.8996,0,8,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,147
83.5395,23.8899,239.1,0,9,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,148
92.8175,26.6797,265.723,0,10,T14,0.2615,1.7356,-1,34.9082,0.2205,0.3379,149
-5.2298,8.5259,-27.5278,4,1,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,150
-10.4459,16.8813,-55.0488,4,2,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,151
-15.6409,25.2497,-82.5697,4,3,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,152
-20.8944,33.7603,-110.514,4,4,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,153
-26.1262,42.2841,-138.4583,4,5,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,154
-31.2575,50.6919,-165.9793,4,6,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,155
-36.3676,59.1125,-193.5002,4,7,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,156
-41.5347,67.6757,-221.4445,4,8,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,157
-46.68,76.2521,-249.3889,4,9,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,158
-51.8034,84.8415,-277.3332,4,10,T15,2.1327,-1.7512,1,45.6484,-0.1039,0.4165,159
-5.9233,-7.6307,5.3304,7,1,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,160
-12.1436,-15.0092,10.1626,7,2,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,161
-18.347,-22.4019,14.9948,7,3,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,162
-24.7908,-30.1177,20.0283,7,4,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,163
-30.9594,-37.5394,24.8605,7,5,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,164
-37.111,-44.9753,29.6927,7,6,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,165
-43.2455,-52.4252,34.5248,7,7,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,166
-49.3629,-59.8892,39.357,7,8,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,167
-55.4631,-67.3673,44.1892,7,9,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,168
-61.5462,-74.8593,49.0214,7,10,T16,-2.2747,0.4818,-1,48.8982,0.4118,0.4982,169
-7.6148,-6.1847,17.4836,7,1,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,170
-14.8591,-12.4579,34.2791,7,2,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,171
-22.0925,-18.7438,51.0747,7,3,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,172
-29.4827,-25.1889,68.2608,7,4,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,173
-36.6938,-31.5003,85.0563,7,5,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,174
-44.0612,-37.9715,102.2424,7,6,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,175
-51.2499,-44.3084,119.0379,7,7,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,176
-58.5943,-50.8057,136.224,7,8,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,177
-65.7605,-57.168,153.0195,7,9,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,178
-72.9156,-63.5428,169.815,7,10,T17,-2.4306,1.3272,-1,63.7359,-0.2921,0.2975,179
-2.2975,-9.669,9.1235,8,1,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,180
-4.8285,-18.5821,17.6499,8,2,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,181
-7.5182,-28.138,26.7853,8,3,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,182
-10.008,-37.0627,35.3117,8,4,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,183
-12.6533,-46.631,44.4471,8,5,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,184
-15.2757,-56.2057,53.5825,8,6,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,185
-17.7026,-65.1477,62.1089,8,7,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,186
-20.2806,-74.7344,71.2443,8,8,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,187
-22.666,-83.6875,79.7706,8,9,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,188
-25.1995,-93.286,88.906,8,10,T18,-1.851,0.8238,-1,48.1541,0.4542,-0.0119,189
5.9923,7.7059,32.2156,1,1,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,190
11.7962,15.5498,64.0306,1,2,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,191
17.6225,23.3771,95.8457,1,3,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,192
23.4711,31.1878,127.6608,1,4,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,193
29.3418,38.9818,159.4758,1,5,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,194
35.2347,46.7591,191.2909,1,6,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,195
41.1498,54.5196,223.106,1,7,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,196
47.0065,62.1587,254.4911,1,8,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,197
52.9653,69.8856,286.3062,1,9,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,198
58.9461,77.5955,318.1212,1,10,T19,0.938,1.8978,1,39.8784,-0.2611,0.4005,199
-6.5924,-7.1046,17.826,7,1,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,200
-13.0151,-14.358,36.1031,7,2,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,201
-19.4599,-21.5916,54.3803,7,3,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,202
-25.9269,-28.8055,72.6575,7,4,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,203
-32.4159,-35.9996,90.9347,7,5,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,204
-38.9269,-43.1738,109.2119,7,6,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,205
-45.4598,-50.3281,127.4891,7,7,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,206
-52.0146,-57.4623,145.7663,7,8,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,207
-58.4479,-64.4219,163.6462,7,9,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,208
-65.0458,-71.5163,181.9234,7,10,T20,-2.2909,1.3917,1,36.8253,-0.2552,-0.4512,209
-4.2257,-8.7739,-2.0377,8,1,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,210
-8.705,-17.9161,-3.8636,8,2,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,211
-12.974,-26.6685,-5.6101,8,3,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,212
-17.2278,-35.4283,-7.3567,8,4,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,213
-21.4665,-44.1954,-9.1032,8,5,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,214
-25.6899,-52.9699,-10.8498,8,6,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,215
-29.8981,-61.7516,-12.5963,8,7,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,216
-34.2813,-70.9404,-14.4223,8,8,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,217
-38.4583,-79.737,-16.1688,8,9,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,218
-42.6201,-88.5409,-17.9154,8,10,T21,-2.029,-0.1784,-1,65.3193,0.0829,-0.2911,219
-9.1884,-3.4854,-14.9354,6,1,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,220
-18.0312,-7.1494,-29.0917,6,2,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,221
-26.8662,-10.8319,-43.248,6,3,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,222
-36.158,-14.7281,-58.1493,6,4,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,223
-44.9772,-18.4485,-72.3056,6,5,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,224
-54.2521,-22.3845,-87.207,6,6,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,225
-63.0552,-26.1427,-101.3633,6,7,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,226
-71.8505,-29.9192,-115.5196,6,8,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,227
-81.1002,-33.9143,-130.421,6,9,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,228
-89.8791,-37.7286,-144.5773,6,10,T22,-2.752,-1.183,-1,53.2723,-0.2765,-0.4066,229
-7.7562,-5.7972,-32.8475,7,1,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,230
-15.4498,-11.8771,-66.5256,7,2,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,231
-23.1346,-17.9682,-100.2036,7,3,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,232
-30.614,-23.9137,-133.0181,7,4,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,233
-38.2814,-30.0266,-166.6961,7,5,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,234
-45.9401,-36.1505,-200.3742,7,6,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,235
-53.3939,-42.128,-233.1887,7,7,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,236
-61.0351,-48.2737,-266.8667,7,8,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,237
-68.6674,-54.4305,-300.5447,7,9,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,238
-76.0955,-60.4399,-333.3592,7,10,T23,-2.475,-1.9475,-1,79.1284,-0.2468,0.3987,239
-8.085,5.5604,31.355,4,1,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,240
-16.0234,11.3242,63.1539,4,2,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,241
-23.8402,17.0299,94.5231,4,3,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,242
-31.7493,22.8338,126.322,4,4,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,243
-39.6436,28.6578,158.1209,4,5,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,244
-47.5231,34.5019,189.9199,4,6,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,245
-55.2815,40.2866,221.2891,4,7,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,246
-63.1313,46.1705,253.088,4,8,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,247
-70.8603,51.9945,284.4572,4,9,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,248
-78.6803,57.9181,316.2561,4,10,T24,2.5174,1.8921,1,44.8007,0.2258,-0.444,249
-6.2857,7.204,14.5439,4,1,T25,2.3273,1.2165,1,52.9874,-0.3631,-0.164,250
-12.9883,14.3514,29.6289,4,2,T25,2.3273,1.2165,1,52.9874,-0.3631,-0.164,251
-19.6755,21.5131,44.7139,4,3,T25,2.3273,1.2165,1,52.9874,-0.3631,-0.164,252
-26.0141,28.3301,59.0447,4,4,T25,2.3273,1.2165,1,52.9874,-0.3631,-0.164,253
-32.6712,35.5199,74.1298,4,5,T25,2.3273,1.2165,1,52.9874,-0.3631,-0.164,254
